date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2007/1/9,13:18:04,埼玉県南部,36°02.9′N,139°47.9′E,79 km,4.3,震度３,36.04833333,139.7983333
2007/1/10,8:26:15,宮城県中部,38°24.4′N,141°11.2′E,12 km,2.3,震度２,38.40666667,141.1866667
2007/1/10,9:57:37,鹿児島県薩摩地方,32°08.3′N,130°22.8′E,7 km,3.2,震度２,32.13833333,130.38
2007/1/10,19:19:14,茨城県沖,36°33.2′N,141°14.3′E,46 km,4.3,震度２,36.55333333,141.2383333
2007/1/10,20:02:48,青森県西方沖,40°44.7′N,139°07.9′E,21 km,4.2,震度２,40.745,139.1316667
2007/1/10,20:10:17,国後島付近,43°27.9′N,145°40.0′E,116 km,3.8,震度１,43.465,145.6666667
2007/1/10,21:13:45,愛媛県南予,33°13.6′N,132°32.3′E,36 km,3.8,震度２,33.22666667,132.5383333
2007/1/10,23:57:12,伊勢湾,34°49.9′N,136°42.3′E,12 km,2.7,震度１,34.83166667,136.705
2007/1/11,1:36:07,択捉島付近,44°31.2′N,147°26.6′E,138 km,4.9,震度１,44.52,147.4433333
2007/1/12,0:29:18,群馬県南部,36°15.2′N,139°16.6′E,18 km,3.1,震度１,36.25333333,139.2766667
2007/1/12,1:55:48,岐阜県飛騨地方,35°40.3′N,137°08.0′E,6 km,2.6,震度１,35.67166667,137.1333333
2007/1/12,5:34:51,北海道東方沖,43°17.4′N,147°13.3′E,40 km,5.2,震度２,43.29,147.2216667
2007/1/12,11:48:38,和歌山県北部,34°13.6′N,135°26.4′E,8 km,2.7,震度２,34.22666667,135.44
2007/1/12,15:26:24,岐阜県美濃中西部,35°34.6′N,136°22.4′E,12 km,2.3,震度１,35.57666667,136.3733333
2007/1/13,7:30:12,静岡県伊豆地方,34°59.0′N,139°01.2′E,2 km,2.5,震度１,34.98333333,139.02
2007/1/13,11:50:23,岩手県内陸北部,39°49.2′N,140°52.1′E,3 km,2.6,震度１,39.82,140.8683333
2007/1/13,13:23:13,千島列島東方,46°56.2′N,155°03.1′E,30 km,8.2,震度３,46.93666667,155.0516667
2007/1/13,17:20:41,長野県北部,36°45.4′N,137°50.9′E,1 km,3,震度２,36.75666667,137.8483333
2007/1/13,18:44:34,青森県下北地方,41°22.7′N,141°26.9′E,6 km,2.7,震度１,41.37833333,141.4483333
2007/1/14,1:36:45,茨城県南部,36°00.7′N,139°55.7′E,43 km,2.8,震度１,36.01166667,139.9283333
2007/1/14,11:18:23,伊予灘,33°47.7′N,132°15.2′E,51 km,3,震度１,33.795,132.2533333
2007/1/15,17:57:35,沖縄本島近海,25°49.2′N,128°25.4′E,47 km,4.3,震度１,25.82,128.4233333
2007/1/15,19:19:00,静岡県中部,34°53.0′N,138°12.7′E,32 km,3.4,震度２,34.88333333,138.2116667
2007/1/16,3:17:58,静岡県伊豆地方,34°56.2′N,138°53.5′E,175 km,5.8,震度３,34.93666667,138.8916667
2007/1/16,5:00:45,長野県南部,35°49.2′N,137°29.6′E,11 km,2.6,震度１,35.82,137.4933333
2007/1/16,9:49:34,長野県南部,35°49.2′N,137°34.7′E,5 km,2.1,震度１,35.82,137.5783333
2007/1/16,12:10:36,与那国島近海,23°59.7′N,122°26.7′E,28 km,5.5,震度１,23.995,122.445
2007/1/16,16:47:00,奄美大島近海,28°07.1′N,129°24.5′E,33 km,4.7,震度３,28.11833333,129.4083333
2007/1/16,21:52:37,青森県東方沖,41°10.8′N,142°42.8′E,30 km,5,震度２,41.18,142.7133333
2007/1/17,13:36:57,埼玉県南部,35°50.1′N,139°27.8′E,54 km,3.1,震度１,35.835,139.4633333
2007/1/18,5:05:28,新島・神津島近海,34°14.4′N,139°15.4′E,13 km,2.2,震度１,34.24,139.2566667
2007/1/19,14:59:12,石川県能登地方,37°19.3′N,136°56.8′E,13 km,2.8,震度１,37.32166667,136.9466667
2007/1/19,15:42:22,北海道東方沖,43°13.1′N,147°15.4′E,42 km,4.5,震度１,43.21833333,147.2566667
2007/1/20,22:43:03,埼玉県北部,36°06.2′N,139°26.9′E,64 km,3,震度１,36.10333333,139.4483333
2007/1/21,20:55:39,神奈川県西部,35°12.8′N,139°00.6′E,0 km,2.3,震度１,35.21333333,139.01
2007/1/21,21:57:50,静岡県伊豆地方,34°43.8′N,138°45.8′E,7 km,2.8,震度２,34.73,138.7633333
2007/1/22,2:16:08,岐阜県美濃中西部,35°44.0′N,136°20.2′E,13 km,4.5,震度３,35.73333333,136.3366667
2007/1/22,9:26:53,岐阜県美濃中西部,35°43.8′N,136°20.0′E,12 km,2.6,震度１,35.73,136.3333333
2007/1/22,22:24:28,岐阜県美濃東部,35°19.2′N,137°08.8′E,47 km,2.8,震度１,35.32,137.1466667
2007/1/23,13:07:29,岩手県内陸北部,39°49.3′N,141°04.6′E,100 km,4.3,震度２,39.82166667,141.0766667
2007/1/23,19:25:10,駿河湾南方沖,34°20.4′N,138°32.1′E,34 km,3.5,震度１,34.34,138.535
2007/1/24,4:36:24,紀伊水道,34°03.3′N,135°05.3′E,9 km,2.4,震度１,34.055,135.0883333
2007/1/24,10:30:02,茨城県南部,36°03.0′N,139°53.2′E,46 km,4,震度２,36.05,139.8866667
2007/1/24,19:12:59,熊本県熊本地方,32°42.6′N,130°52.7′E,12 km,2.8,震度１,32.71,130.8783333
2007/1/25,7:44:45,宮城県中部,38°26.0′N,141°11.9′E,11 km,2,震度１,38.43333333,141.1983333
2007/1/25,8:46:15,日向灘,31°59.2′N,131°34.0′E,39 km,3.5,震度１,31.98666667,131.5666667
2007/1/25,13:10:46,青森県三八上北地方,40°49.9′N,141°24.9′E,89 km,3.2,震度１,40.83166667,141.415
2007/1/25,16:55:22,福島県沖,36°57.3′N,141°00.4′E,85 km,4.1,震度３,36.955,141.0066667
2007/1/25,19:59:16,台湾付近,22°43.5′N,122°06.9′E,92 km,6.1,震度２,22.725,122.115
2007/1/25,23:37:28,茨城県南部,36°05.0′N,139°53.3′E,48 km,3.5,震度１,36.08333333,139.8883333
2007/1/26,19:00:22,和歌山県北部,34°07.9′N,135°09.1′E,8 km,2.1,震度１,34.13166667,135.1516667
2007/1/27,5:16:57,福島県沖,37°44.6′N,141°21.8′E,62 km,3.8,震度２,37.74333333,141.3633333
2007/1/27,16:11:58,埼玉県南部,35°56.7′N,139°28.7′E,127 km,4.2,震度２,35.945,139.4783333
2007/1/28,6:25:35,山形県沖,38°59.3′N,139°32.3′E,23 km,4.3,震度２,38.98833333,139.5383333
2007/1/28,7:12:39,岩手県沿岸北部,40°08.7′N,141°43.7′E,49 km,3.1,震度１,40.145,141.7283333
2007/1/28,7:28:14,山形県沖,38°59.3′N,139°32.6′E,22 km,4,震度１,38.98833333,139.5433333
2007/1/30,10:49:51,新潟県中越地方,37°06.9′N,138°42.1′E,11 km,3.3,震度３,37.115,138.7016667
2007/1/30,16:05:44,秋田県内陸南部,39°15.1′N,140°22.8′E,136 km,4.2,震度１,39.25166667,140.38
2007/1/30,16:44:55,和歌山県北部,34°08.0′N,135°09.1′E,8 km,2.1,震度１,34.13333333,135.1516667
2007/1/30,20:37:35,新潟県中越地方,37°07.0′N,138°42.4′E,10 km,2.3,震度１,37.11666667,138.7066667
2007/1/30,23:35:09,静岡県西部,34°45.3′N,137°56.3′E,8 km,2.9,震度２,34.755,137.9383333
2007/2/1,1:08:28,新潟県下越地方,38°02.2′N,139°31.5′E,15 km,2.5,震度１,38.03666667,139.525
2007/2/1,15:40:24,福島県浜通り,37°16.5′N,140°59.5′E,87 km,3.8,震度２,37.275,140.9916667
2007/2/1,16:40:08,静岡県西部,34°45.3′N,137°56.5′E,9 km,1.8,震度１,34.755,137.9416667
2007/2/1,21:51:48,兵庫県南東部,35°11.5′N,135°06.0′E,14 km,3,震度２,35.19166667,135.1
2007/2/2,2:52:25,宮城県中部,38°23.5′N,141°07.4′E,11 km,2.6,震度１,38.39166667,141.1233333
2007/2/2,4:16:46,鹿児島県薩摩地方,31°58.3′N,130°23.7′E,2 km,3,震度２,31.97166667,130.395
2007/2/2,14:06:46,長野県北部,36°34.9′N,138°14.8′E,6 km,2.5,震度１,36.58166667,138.2466667
2007/2/3,14:06:36,奄美大島近海,27°42.9′N,128°49.0′E,18 km,3.6,震度１,27.715,128.8166667
2007/2/4,20:59:17,千葉県北西部,35°35.4′N,140°09.2′E,67 km,4.3,震度３,35.59,140.1533333
2007/2/5,1:06:01,父島近海,27°32.4′N,142°04.3′E,44 km,4.5,震度１,27.54,142.0716667
2007/2/5,1:42:02,岐阜県飛騨地方,35°58.7′N,137°31.9′E,10 km,3.4,震度２,35.97833333,137.5316667
2007/2/5,7:54:42,長野県南部,35°49.2′N,137°34.7′E,5 km,3.1,震度２,35.82,137.5783333
2007/2/5,13:29:34,青森県東方沖,41°07.7′N,143°05.4′E,24 km,4.3,震度１,41.12833333,143.09
2007/2/5,23:07:53,釧路地方中南部,43°04.5′N,145°00.6′E,62 km,4.3,震度２,43.075,145.01
2007/2/6,0:53:26,新島・神津島近海,34°16.9′N,139°14.6′E,10 km,2.4,震度１,34.28166667,139.2433333
2007/2/6,1:01:25,新島・神津島近海,34°16.8′N,139°14.9′E,10 km,2.7,震度２,34.28,139.2483333
2007/2/6,2:44:22,十勝沖,42°11.7′N,143°22.9′E,41 km,3.9,震度３,42.195,143.3816667
2007/2/6,9:07:05,日向灘,32°40.4′N,132°18.4′E,39 km,3.1,震度１,32.67333333,132.3066667
2007/2/6,20:52:13,静岡県西部,34°45.0′N,137°56.2′E,9 km,2.8,震度１,34.75,137.9366667
2007/2/6,21:01:43,大分県西部,33°06.8′N,131°23.7′E,121 km,3.7,震度２,33.11333333,131.395
2007/2/6,22:04:26,石川県加賀地方,36°40.4′N,136°49.8′E,10 km,2.2,震度１,36.67333333,136.83
2007/2/6,23:15:52,福島県沖,37°19.6′N,142°06.3′E,36 km,4.5,震度２,37.32666667,142.105
2007/2/7,0:13:08,静岡県西部,34°45.3′N,137°56.3′E,8 km,1.9,震度１,34.755,137.9383333
2007/2/7,0:59:11,根室半島南東沖,43°12.9′N,145°58.7′E,45 km,3.3,震度１,43.215,145.9783333
2007/2/8,0:18:28,石垣島近海,23°50.5′N,123°49.6′E,30 km,4.6,震度１,23.84166667,123.8266667
2007/2/8,6:32:37,日向灘,32°10.0′N,132°11.7′E,20 km,3.2,震度１,32.16666667,132.195
2007/2/8,16:05:01,静岡県西部,34°45.0′N,137°56.3′E,10 km,2.1,震度１,34.75,137.9383333
2007/2/8,16:55:42,伊予灘,33°31.0′N,132°04.8′E,56 km,3.6,震度１,33.51666667,132.08
2007/2/9,16:35:22,根室半島南東沖,43°20.6′N,146°08.4′E,50 km,4.3,震度３,43.34333333,146.14
2007/2/9,17:58:39,十勝沖,41°42.3′N,143°50.8′E,48 km,4.6,震度１,41.705,143.8466667
2007/2/10,0:24:46,福岡県北西沖,33°42.4′N,130°15.2′E,8 km,2.7,震度１,33.70666667,130.2533333
2007/2/10,2:28:59,詳細不明,29°50.0′N,129°52.0′E,0 km,,震度１,29.83333333,129.8666667
2007/2/10,4:58:43,茨城県南部,35°59.3′N,140°00.4′E,43 km,3.3,震度１,35.98833333,140.0066667
2007/2/10,5:27:50,天草灘,31°57.8′N,130°08.8′E,6 km,3,震度１,31.96333333,130.1466667
2007/2/10,5:35:42,天草灘,31°57.7′N,130°08.7′E,6 km,3.2,震度１,31.96166667,130.145
2007/2/10,13:28:47,浦河沖,41°43.7′N,143°00.6′E,38 km,3.2,震度１,41.72833333,143.01
2007/2/10,17:31:09,茨城県南部,36°07.7′N,139°48.7′E,50 km,3.6,震度１,36.12833333,139.8116667
2007/2/12,4:10:47,天草灘,31°58.0′N,130°09.9′E,6 km,2.3,震度１,31.96666667,130.165
2007/2/12,23:09:19,根室半島南東沖,43°15.1′N,146°16.7′E,46 km,4,震度２,43.25166667,146.2783333
2007/2/13,6:53:41,岐阜県飛騨地方,36°03.1′N,137°32.4′E,7 km,1.8,震度１,36.05166667,137.54
2007/2/13,7:29:08,岐阜県美濃中西部,35°23.1′N,136°54.9′E,8 km,2.8,震度１,35.385,136.915
2007/2/13,8:57:10,茨城県北部,36°18.1′N,140°18.3′E,72 km,3.3,震度１,36.30166667,140.305
2007/2/13,11:05:16,根室半島南東沖,43°05.3′N,146°33.0′E,55 km,4.2,震度１,43.08833333,146.55
2007/2/13,13:57:33,岐阜県飛騨地方,36°02.2′N,137°32.0′E,6 km,2,震度１,36.03666667,137.5333333
2007/2/13,21:41:31,奈良県,34°24.7′N,135°52.7′E,9 km,2.7,震度１,34.41166667,135.8783333
2007/2/14,0:49:02,紀伊水道,34°11.9′N,135°07.1′E,7 km,2.4,震度１,34.19833333,135.1183333
2007/2/14,6:24:52,釧路沖,42°58.8′N,145°24.3′E,47 km,3.9,震度２,42.98,145.405
2007/2/14,7:36:06,神奈川県西部,35°17.3′N,139°07.1′E,13 km,3.1,震度２,35.28833333,139.1183333
2007/2/14,15:21:42,奄美大島北西沖,28°26.4′N,128°14.6′E,114 km,4.2,震度１,28.44,128.2433333
2007/2/14,15:36:10,宮城県北部,38°45.7′N,141°27.3′E,14 km,3,震度１,38.76166667,141.455
2007/2/15,4:22:45,岐阜県飛騨地方,35°59.6′N,137°18.9′E,9 km,2.7,震度１,35.99333333,137.315
2007/2/15,9:18:24,群馬県北部,36°31.3′N,138°55.1′E,9 km,2.2,震度１,36.52166667,138.9183333
2007/2/15,16:54:05,青森県東方沖,40°54.2′N,142°07.3′E,50 km,3.6,震度１,40.90333333,142.1216667
2007/2/17,6:29:48,種子島近海,30°01.7′N,130°30.1′E,48 km,3.1,震度１,30.02833333,130.5016667
2007/2/17,9:02:57,十勝沖,41°43.9′N,143°43.3′E,40 km,6.2,震度４,41.73166667,143.7216667
2007/2/17,9:22:26,十勝沖,41°42.2′N,143°44.0′E,45 km,5.1,震度２,41.70333333,143.7333333
2007/2/17,11:25:53,岐阜県美濃中西部,35°23.7′N,136°44.9′E,7 km,1.9,震度１,35.395,136.7483333
2007/2/18,1:08:18,新島・神津島近海,34°16.3′N,139°14.2′E,11 km,2.4,震度２,34.27166667,139.2366667
2007/2/18,3:19:03,新島・神津島近海,34°16.3′N,139°13.9′E,12 km,1.7,震度１,34.27166667,139.2316667
2007/2/18,9:48:51,石川県西方沖,36°47.6′N,136°24.6′E,14 km,3.4,震度１,36.79333333,136.41
2007/2/18,18:22:34,福岡県筑後地方,33°01.8′N,130°29.0′E,10 km,3.2,震度１,33.03,130.4833333
2007/2/18,20:08:05,岐阜県飛騨地方,36°02.6′N,137°31.2′E,7 km,2.2,震度２,36.04333333,137.52
2007/2/18,23:07:14,東京湾,34°59.9′N,139°49.7′E,50 km,3.3,震度１,34.99833333,139.8283333
2007/2/19,9:57:47,熊本県熊本地方,32°51.3′N,130°46.4′E,13 km,3.4,震度２,32.855,130.7733333
2007/2/19,13:29:07,宮古島近海,24°36.3′N,125°27.9′E,7 km,4,震度２,24.605,125.465
2007/2/20,6:24:01,岩手県沖,40°24.4′N,142°05.5′E,66 km,3.8,震度２,40.40666667,142.0916667
2007/2/22,4:28:40,浦河沖,42°02.3′N,142°36.4′E,62 km,3.4,震度１,42.03833333,142.6066667
2007/2/22,7:46:25,北海道東方沖,43°34.2′N,146°26.2′E,77 km,4.1,震度１,43.57,146.4366667
2007/2/23,2:47:17,伊予灘,33°39.1′N,132°16.8′E,46 km,3,震度１,33.65166667,132.28
2007/2/23,6:01:37,奄美大島近海,28°05.7′N,130°20.0′E,27 km,3.9,震度１,28.095,130.3333333
2007/2/23,20:04:26,茨城県南部,36°02.2′N,140°05.9′E,63 km,3.1,震度１,36.03666667,140.0983333
2007/2/24,21:39:41,福島県沖,37°06.5′N,141°39.3′E,46 km,3.9,震度１,37.10833333,141.655
2007/2/25,8:29:24,福井県嶺南,35°26.0′N,135°53.1′E,15 km,3.2,震度１,35.43333333,135.885
2007/2/25,9:12:24,岐阜県飛騨地方,36°00.4′N,137°35.0′E,10 km,2.2,震度１,36.00666667,137.5833333
2007/2/25,9:16:18,青森県三八上北地方,40°47.1′N,141°12.5′E,15 km,2.4,震度１,40.785,141.2083333
2007/2/25,11:36:55,茨城県沖,36°29.6′N,141°19.5′E,46 km,3.8,震度１,36.49333333,141.325
2007/2/25,12:58:39,長野県北部,36°40.8′N,138°12.6′E,11 km,2.7,震度１,36.68,138.21
2007/2/25,20:41:22,三重県南東沖,33°07.3′N,136°56.8′E,39 km,4.6,震度２,33.12166667,136.9466667
2007/2/26,0:35:14,茨城県沖,36°36.4′N,140°59.2′E,47 km,3.2,震度１,36.60666667,140.9866667
2007/2/26,5:21:56,西表島付近,24°09.4′N,123°58.4′E,15 km,3.3,震度１,24.15666667,123.9733333
2007/2/26,14:06:08,紀伊水道,34°10.3′N,135°09.3′E,6 km,3.6,震度２,34.17166667,135.155
2007/2/26,22:41:02,和歌山県南部,33°47.9′N,135°47.6′E,21 km,2.8,震度１,33.79833333,135.7933333
2007/2/27,2:02:09,釧路沖,42°42.8′N,145°01.0′E,50 km,3.8,震度１,42.71333333,145.0166667
2007/2/28,5:11:34,周防灘,33°51.0′N,132°01.5′E,60 km,3.5,震度１,33.85,132.025
2007/2/28,6:14:20,豊後水道,32°55.0′N,132°26.6′E,32 km,3.5,震度１,32.91666667,132.4433333
2007/2/28,8:28:13,新潟県中越地方,37°13.0′N,138°36.0′E,11 km,2.6,震度２,37.21666667,138.6
2007/2/28,8:57:28,奄美大島北西沖,28°41.5′N,128°35.3′E,102 km,4.1,震度１,28.69166667,128.5883333
2007/3/1,0:30:00,紀伊水道,34°08.0′N,135°07.1′E,7 km,2,震度１,34.13333333,135.1183333
2007/3/1,19:27:10,京都府南部,35°02.4′N,135°32.8′E,13 km,2.8,震度１,35.04,135.5466667
2007/3/2,4:17:20,浦河沖,42°06.1′N,142°55.0′E,41 km,3.6,震度２,42.10166667,142.9166667
2007/3/2,13:16:54,茨城県沖,36°25.0′N,140°55.0′E,52 km,3.1,震度１,36.41666667,140.9166667
2007/3/3,5:14:05,青森県東方沖,41°15.9′N,142°49.2′E,18 km,4.8,震度２,41.265,142.82
2007/3/3,8:55:51,和歌山県南方沖,33°30.1′N,135°14.1′E,31 km,3.5,震度１,33.50166667,135.235
2007/3/3,15:59:30,広島県北部,34°54.8′N,132°46.6′E,11 km,3.5,震度２,34.91333333,132.7766667
2007/3/3,18:26:14,千葉県東方沖,35°41.0′N,140°43.9′E,48 km,4,震度２,35.68333333,140.7316667
2007/3/4,5:01:24,三陸沖,39°06.4′N,143°39.1′E,22 km,4.7,震度１,39.10666667,143.6516667
2007/3/4,14:16:23,神奈川県西部,35°27.7′N,139°00.1′E,23 km,3.5,震度２,35.46166667,139.0016667
2007/3/4,20:22:18,択捉島南東沖,44°36.9′N,148°28.6′E,83 km,4.9,震度１,44.615,148.4766667
2007/3/5,0:56:13,釧路地方北部,43°29.0′N,144°16.7′E,130 km,3.8,震度１,43.48333333,144.2783333
2007/3/5,5:27:35,岐阜県飛騨地方,36°02.1′N,137°32.0′E,6 km,1.9,震度１,36.035,137.5333333
2007/3/5,9:29:24,和歌山県北部,34°10.0′N,135°11.2′E,4 km,2,震度１,34.16666667,135.1866667
2007/3/5,22:06:45,根室半島南東沖,42°55.2′N,146°44.9′E,51 km,4,震度１,42.92,146.7483333
2007/3/6,8:55:48,西表島付近,24°05.9′N,123°35.4′E,41 km,4.6,震度２,24.09833333,123.59
2007/3/6,10:13:35,宮城県沖,38°30.2′N,142°08.1′E,29 km,3.5,震度１,38.50333333,142.135
2007/3/6,11:00:11,日高地方中部,42°18.2′N,142°34.5′E,7 km,3.1,震度３,42.30333333,142.575
2007/3/6,17:41:17,根室半島南東沖,43°03.8′N,146°07.5′E,47 km,3.4,震度１,43.06333333,146.125
2007/3/7,4:41:38,岐阜県飛騨地方,36°00.1′N,137°20.6′E,12 km,2.7,震度１,36.00166667,137.3433333
2007/3/7,6:15:12,福島県浜通り,37°34.9′N,140°52.2′E,83 km,3.2,震度１,37.58166667,140.87
2007/3/7,14:53:22,根室地方北部,43°44.5′N,144°44.4′E,0 km,3.5,震度２,43.74166667,144.74
2007/3/7,18:14:27,群馬県南部,36°26.4′N,139°13.1′E,7 km,2.7,震度２,36.44,139.2183333
2007/3/7,21:02:07,奄美大島北東沖,29°35.4′N,130°06.4′E,23 km,3.5,震度１,29.59,130.1066667
2007/3/7,21:54:59,岐阜県飛騨地方,36°00.1′N,137°20.6′E,12 km,2.5,震度１,36.00166667,137.3433333
2007/3/7,21:59:26,秋田県内陸北部,40°05.3′N,140°18.2′E,16 km,4.2,震度４,40.08833333,140.3033333
2007/3/7,23:52:15,紀伊水道,34°09.6′N,135°10.8′E,4 km,1.8,震度１,34.16,135.18
2007/3/8,5:14:33,北海道東方沖,43°06.6′N,146°58.2′E,55 km,4.4,震度１,43.11,146.97
2007/3/8,6:47:25,天草灘,32°03.4′N,129°59.7′E,10 km,3.2,震度１,32.05666667,129.995
2007/3/8,10:25:39,十勝沖,41°40.7′N,143°15.6′E,29 km,4,震度１,41.67833333,143.26
2007/3/8,14:03:29,鳥島近海,29°52.1′N,140°53.6′E,152 km,6,震度２,29.86833333,140.8933333
2007/3/8,23:29:42,千葉県東方沖,35°33.8′N,141°02.3′E,38 km,4.2,震度１,35.56333333,141.0383333
2007/3/9,8:13:15,和歌山県北部,33°53.6′N,135°19.8′E,51 km,3.3,震度１,33.89333333,135.33
2007/3/9,10:11:44,京都府南部,35°09.1′N,135°31.0′E,12 km,2.6,震度１,35.15166667,135.5166667
2007/3/9,12:22:43,日本海北部,43°00.8′N,134°17.3′E,501 km,6.2,震度２,43.01333333,134.2883333
2007/3/9,16:00:55,北海道東方沖,43°26.4′N,146°56.0′E,56 km,4.4,震度２,43.44,146.9333333
2007/3/9,16:28:47,浦河沖,42°06.8′N,142°37.0′E,65 km,3.5,震度１,42.11333333,142.6166667
2007/3/9,19:42:47,岐阜県美濃中西部,35°13.6′N,136°36.8′E,14 km,3,震度１,35.22666667,136.6133333
2007/3/10,0:47:07,新潟県中越地方,37°08.9′N,138°38.7′E,9 km,4,震度３,37.14833333,138.645
2007/3/10,1:03:20,新潟県中越地方,37°08.8′N,138°38.8′E,10 km,2.2,震度１,37.14666667,138.6466667
2007/3/10,1:08:13,新潟県中越地方,37°08.8′N,138°38.8′E,10 km,2.1,震度１,37.14666667,138.6466667
2007/3/10,1:49:55,釧路沖,42°59.0′N,145°17.5′E,48 km,3.2,震度１,42.98333333,145.2916667
2007/3/10,4:32:10,新潟県中越地方,37°08.8′N,138°39.1′E,10 km,2.9,震度２,37.14666667,138.6516667
2007/3/10,4:43:06,新潟県中越地方,37°08.6′N,138°39.0′E,10 km,1.8,震度１,37.14333333,138.65
2007/3/10,6:32:47,新潟県中越地方,37°08.8′N,138°38.5′E,8 km,2.3,震度２,37.14666667,138.6416667
