date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2013/1/10,11:54:58,茨城県北部,36°43.3′N,140°35.7′E,9 km,2.6,震度１,36.72166667,140.595
2013/1/10,21:21:14,千葉県東方沖,35°45.1′N,141°27.7′E,22 km,3.9,震度１,35.75166667,141.4616667
2013/1/10,21:48:20,福島県沖,37°30.8′N,141°28.3′E,48 km,5,震度４,37.51333333,141.4716667
2013/1/10,22:53:25,宮城県沖,38°26.0′N,142°10.5′E,30 km,3.7,震度１,38.43333333,142.175
2013/1/11,6:22:08,奄美大島近海,28°26.6′N,129°21.7′E,57 km,3.8,震度２,28.44333333,129.3616667
2013/1/11,7:13:58,秋田県内陸南部,39°33.9′N,140°22.1′E,6 km,2.3,震度１,39.565,140.3683333
2013/1/11,8:10:23,宮古島近海,24°38.3′N,124°46.5′E,46 km,3.3,震度１,24.63833333,124.775
2013/1/11,8:51:53,茨城県南部,36°02.0′N,139°57.0′E,43 km,2.8,震度１,36.03333333,139.95
2013/1/11,9:57:10,奈良県,34°39.5′N,135°52.9′E,9 km,2.6,震度１,34.65833333,135.8816667
2013/1/11,15:14:21,秋田県内陸北部,40°02.6′N,140°32.1′E,9 km,3.5,震度２,40.04333333,140.535
2013/1/11,16:58:01,千葉県東方沖,35°51.5′N,140°53.7′E,32 km,3.6,震度２,35.85833333,140.895
2013/1/11,19:23:20,宮城県沖,38°24.2′N,142°13.9′E,28 km,4,震度１,38.40333333,142.2316667
2013/1/12,5:53:01,和歌山県北部,34°08.2′N,135°15.4′E,6 km,2.2,震度１,34.13666667,135.2566667
2013/1/12,7:54:43,福島県沖,37°19.1′N,141°06.9′E,29 km,3.5,震度２,37.31833333,141.115
2013/1/12,11:51:33,長野県南部,36°00.6′N,138°02.6′E,5 km,2.4,震度１,36.01,138.0433333
2013/1/12,12:05:51,茨城県北部,36°40.6′N,140°37.3′E,7 km,3.4,震度１,36.67666667,140.6216667
2013/1/12,15:12:29,西表島付近,24°21.9′N,123°25.7′E,19 km,3.9,震度１,24.365,123.4283333
2013/1/12,20:48:51,沖縄本島近海,26°19.5′N,127°21.2′E,46 km,3.5,震度１,26.325,127.3533333
2013/1/13,2:54:13,茨城県北部,36°39.0′N,140°35.4′E,7 km,3.1,震度３,36.65,140.59
2013/1/13,5:18:23,群馬県北部,36°50.4′N,139°20.5′E,5 km,2.7,震度１,36.84,139.3416667
2013/1/13,12:17:42,岩手県沖,39°08.6′N,142°18.7′E,48 km,4.8,震度４,39.14333333,142.3116667
2013/1/13,16:49:52,福島県沖,36°56.8′N,141°05.3′E,50 km,3.2,震度１,36.94666667,141.0883333
2013/1/13,19:47:34,父島近海,27°31.6′N,142°24.8′E,40 km,4.3,震度１,27.52666667,142.4133333
2013/1/13,22:13:17,茨城県北部,36°52.3′N,140°40.4′E,8 km,3.7,震度１,36.87166667,140.6733333
2013/1/13,22:14:45,茨城県北部,36°53.2′N,140°39.3′E,8 km,3.8,震度２,36.88666667,140.655
2013/1/14,0:08:55,宮城県沖,38°26.1′N,141°53.5′E,54 km,3.5,震度１,38.435,141.8916667
2013/1/14,0:25:27,千葉県東方沖,35°42.6′N,140°59.9′E,12 km,3.3,震度１,35.71,140.9983333
2013/1/14,5:33:20,茨城県南部,36°03.9′N,139°52.5′E,46 km,3.2,震度１,36.065,139.875
2013/1/14,15:53:49,福島県沖,37°11.0′N,141°32.2′E,47 km,4.9,震度３,37.18333333,141.5366667
2013/1/14,18:36:28,埼玉県南部,35°54.8′N,139°34.6′E,89 km,3.7,震度１,35.91333333,139.5766667
2013/1/14,19:12:14,宮城県沖,38°57.6′N,142°30.3′E,41 km,4.1,震度１,38.96,142.505
2013/1/14,20:27:35,福島県沖,37°21.2′N,141°53.7′E,38 km,4.3,震度１,37.35333333,141.895
2013/1/15,6:52:29,茨城県沖,36°13.7′N,141°07.8′E,46 km,3.5,震度１,36.22833333,141.13
2013/1/15,9:08:11,茨城県北部,36°36.2′N,140°39.5′E,9 km,2.9,震度１,36.60333333,140.6583333
2013/1/15,18:53:41,天草灘,31°58.9′N,129°59.8′E,11 km,3.2,震度１,31.98166667,129.9966667
2013/1/16,5:49:32,埼玉県南部,35°54.4′N,139°10.5′E,15 km,3.3,震度２,35.90666667,139.175
2013/1/16,6:33:36,岩手県沖,39°14.1′N,142°21.2′E,45 km,4,震度２,39.235,142.3533333
2013/1/16,9:25:03,宮城県沖,38°37.5′N,141°55.9′E,48 km,3.9,震度１,38.625,141.9316667
2013/1/17,8:32:48,釧路沖,42°16.3′N,144°46.6′E,28 km,4.7,震度２,42.27166667,144.7766667
2013/1/17,12:46:10,茨城県南部,36°06.5′N,140°28.3′E,34 km,3.3,震度２,36.10833333,140.4716667
2013/1/17,14:09:12,宮城県沖,38°53.2′N,141°58.9′E,49 km,3.3,震度１,38.88666667,141.9816667
2013/1/17,14:13:24,浦河沖,42°04.8′N,142°45.2′E,48 km,4.9,震度３,42.08,142.7533333
2013/1/17,18:37:54,福島県中通り,36°52.3′N,140°31.6′E,7 km,3.5,震度２,36.87166667,140.5266667
2013/1/18,7:31:15,日高地方中部,42°20.0′N,142°28.8′E,23 km,2.9,震度１,42.33333333,142.48
2013/1/18,8:38:35,静岡県伊豆地方,34°46.5′N,138°53.7′E,6 km,2.1,震度１,34.775,138.895
2013/1/18,13:04:34,福島県浜通り,37°05.1′N,140°40.2′E,8 km,3.9,震度２,37.085,140.67
2013/1/19,7:01:34,浦河沖,42°05.4′N,142°45.9′E,47 km,3.4,震度１,42.09,142.765
2013/1/19,11:06:51,大分県中部,33°17.3′N,131°27.8′E,8 km,1.8,震度１,33.28833333,131.4633333
2013/1/19,16:02:39,宮城県沖,38°39.6′N,142°09.3′E,40 km,3.9,震度１,38.66,142.155
2013/1/19,22:19:56,茨城県沖,36°42.3′N,141°14.3′E,34 km,4.1,震度２,36.705,141.2383333
2013/1/20,17:14:21,栃木県北部,36°40.3′N,139°29.6′E,4 km,2.6,震度１,36.67166667,139.4933333
2013/1/20,19:34:26,渡島地方西部,41°30.0′N,140°11.2′E,8 km,2.5,震度２,41.5,140.1866667
2013/1/21,3:33:56,宮城県沖,38°17.2′N,141°46.4′E,49 km,3.8,震度２,38.28666667,141.7733333
2013/1/21,11:29:49,福島県中通り,36°52.0′N,140°33.6′E,8 km,3.9,震度２,36.86666667,140.56
2013/1/21,12:34:20,西表島付近,24°06.2′N,123°36.8′E,44 km,3.5,震度１,24.10333333,123.6133333
2013/1/21,16:24:42,岡山県北部,35°09.1′N,133°53.2′E,12 km,2.7,震度１,35.15166667,133.8866667
2013/1/21,23:19:19,茨城県沖,35°59.0′N,141°10.4′E,22 km,4,震度１,35.98333333,141.1733333
2013/1/22,4:46:57,千葉県東方沖,35°52.4′N,140°56.2′E,16 km,5.1,震度４,35.87333333,140.9366667
2013/1/22,12:42:45,浦河沖,42°07.3′N,142°36.6′E,64 km,3.7,震度１,42.12166667,142.61
2013/1/22,15:00:35,宮城県沖,38°27.6′N,142°13.5′E,29 km,4.2,震度１,38.46,142.225
2013/1/22,16:38:10,三宅島近海,34°06.4′N,139°30.7′E,2 km,2.1,震度１,34.10666667,139.5116667
2013/1/22,21:53:57,三陸沖,39°21.1′N,143°32.0′E,29 km,4.6,震度１,39.35166667,143.5333333
2013/1/22,22:03:39,父島近海,26°46.5′N,142°15.2′E,50 km,4.5,震度２,26.775,142.2533333
2013/1/22,22:29:23,北海道北西沖,44°26.0′N,141°00.9′E,250 km,5.2,震度１,44.43333333,141.015
2013/1/23,1:18:16,青森県東方沖,41°33.3′N,142°03.3′E,67 km,3.5,震度１,41.555,142.055
2013/1/23,2:22:40,福島県沖,37°06.9′N,141°07.8′E,30 km,3.6,震度２,37.115,141.13
2013/1/23,11:00:57,福島県沖,37°20.1′N,141°33.6′E,46 km,3.7,震度１,37.335,141.56
2013/1/23,17:33:31,福島県中通り,37°02.7′N,140°33.9′E,6 km,2.7,震度１,37.045,140.565
2013/1/23,17:45:49,福島県中通り,37°02.7′N,140°34.1′E,6 km,2.5,震度１,37.045,140.5683333
2013/1/24,2:23:59,宮城県沖,38°38.0′N,142°06.2′E,35 km,3.8,震度２,38.63333333,142.1033333
2013/1/24,3:28:53,茨城県沖,35°55.0′N,141°02.7′E,18 km,3.5,震度１,35.91666667,141.045
2013/1/24,6:31:07,福島県沖,37°46.9′N,141°37.5′E,47 km,4.8,震度３,37.78166667,141.625
2013/1/24,6:34:32,根室半島南東沖,43°02.4′N,145°48.9′E,65 km,5.2,震度４,43.04,145.815
2013/1/24,11:32:10,宮城県沖,38°16.8′N,141°55.5′E,45 km,3.7,震度２,38.28,141.925
2013/1/24,12:53:44,京都府南部,34°45.8′N,135°48.8′E,10 km,2.8,震度１,34.76333333,135.8133333
2013/1/24,15:16:28,秋田県内陸南部,39°35.4′N,140°31.8′E,6 km,2.3,震度１,39.59,140.53
2013/1/24,20:06:57,福島県中通り,37°02.6′N,140°35.8′E,5 km,2.9,震度１,37.04333333,140.5966667
2013/1/25,0:30:38,秋田県内陸南部,39°34.2′N,140°22.0′E,6 km,3,震度１,39.57,140.3666667
2013/1/25,0:37:42,秋田県内陸南部,39°34.3′N,140°22.1′E,6 km,2.4,震度１,39.57166667,140.3683333
2013/1/25,7:07:32,福島県沖,37°24.3′N,141°17.9′E,30 km,3.4,震度１,37.405,141.2983333
2013/1/25,11:50:51,千葉県東方沖,35°45.0′N,140°56.9′E,9 km,2.8,震度１,35.75,140.9483333
2013/1/25,22:33:36,福島県中通り,37°01.4′N,140°34.8′E,10 km,3.4,震度２,37.02333333,140.58
2013/1/25,23:09:08,日向灘,32°14.7′N,131°59.8′E,27 km,3.3,震度１,32.245,131.9966667
2013/1/26,4:41:05,日高地方東部,42°21.2′N,142°59.1′E,53 km,3.5,震度１,42.35333333,142.985
2013/1/26,6:57:49,群馬県北部,36°55.8′N,139°20.9′E,4 km,2.4,震度１,36.93,139.3483333
2013/1/26,9:14:39,栃木県南部,36°18.4′N,139°47.2′E,112 km,4,震度２,36.30666667,139.7866667
2013/1/26,9:43:01,紀伊水道,33°51.7′N,134°59.1′E,13 km,3.1,震度１,33.86166667,134.985
2013/1/26,17:47:23,茨城県沖,36°28.0′N,140°44.2′E,52 km,3.4,震度２,36.46666667,140.7366667
2013/1/26,19:39:12,長崎県南西部,32°53.1′N,130°05.1′E,12 km,2.3,震度１,32.885,130.085
2013/1/27,4:12:41,宮城県沖,38°10.8′N,141°42.4′E,50 km,3.1,震度１,38.18,141.7066667
2013/1/27,5:21:37,広島県北部,35°01.8′N,132°49.7′E,9 km,2.6,震度１,35.03,132.8283333
2013/1/27,9:42:59,浦河沖,41°51.1′N,142°42.2′E,53 km,3.6,震度１,41.85166667,142.7033333
2013/1/27,10:50:42,千葉県東方沖,35°42.3′N,140°56.1′E,12 km,3.5,震度１,35.705,140.935
2013/1/27,15:40:18,島根県西部,35°06.1′N,132°35.4′E,6 km,2.8,震度１,35.10166667,132.59
2013/1/27,16:55:59,島根県西部,35°06.2′N,132°35.4′E,6 km,2.6,震度１,35.10333333,132.59
2013/1/27,21:55:09,西表島付近,24°06.2′N,123°37.0′E,45 km,3.6,震度１,24.10333333,123.6166667
2013/1/28,0:25:01,和歌山県北部,34°08.0′N,135°08.6′E,9 km,3.2,震度２,34.13333333,135.1433333
2013/1/28,3:10:14,広島県北部,35°01.7′N,132°49.8′E,8 km,2.6,震度１,35.02833333,132.83
2013/1/28,3:41:50,茨城県北部,36°34.2′N,140°33.6′E,74 km,4.8,震度５弱,36.57,140.56
2013/1/28,5:57:34,沖縄本島近海,27°17.4′N,128°26.4′E,48 km,4.9,震度４,27.29,128.44
2013/1/28,11:42:39,奄美大島近海,28°06.7′N,130°06.4′E,39 km,3.1,震度１,28.11166667,130.1066667
2013/1/28,18:34:36,秋田県内陸北部,40°02.6′N,140°32.2′E,9 km,2.3,震度１,40.04333333,140.5366667
2013/1/28,23:17:40,五島列島近海,32°36.6′N,129°41.9′E,9 km,2.4,震度１,32.61,129.6983333
2013/1/29,3:28:12,福島県沖,36°59.3′N,141°13.5′E,33 km,3.7,震度１,36.98833333,141.225
2013/1/29,3:55:10,和歌山県北部,34°11.2′N,135°21.3′E,6 km,3.2,震度２,34.18666667,135.355
2013/1/29,4:30:26,福島県沖,37°23.7′N,141°14.7′E,28 km,3.7,震度２,37.395,141.245
2013/1/29,5:31:25,和歌山県北部,34°11.4′N,135°21.3′E,6 km,2.1,震度１,34.19,135.355
2013/1/29,5:54:39,茨城県南部,36°00.9′N,140°04.5′E,62 km,3.4,震度１,36.015,140.075
2013/1/29,10:57:43,秋田県内陸南部,39°34.8′N,140°26.9′E,8 km,2.6,震度１,39.58,140.4483333
2013/1/29,11:21:39,宮城県沖,38°10.7′N,141°41.4′E,50 km,3.8,震度２,38.17833333,141.69
2013/1/29,12:00:52,宮城県沖,38°10.6′N,141°41.6′E,50 km,3,震度１,38.17666667,141.6933333
2013/1/29,22:17:23,十勝沖,42°32.2′N,144°06.4′E,70 km,4.5,震度２,42.53666667,144.1066667
2013/1/29,23:34:21,宮城県沖,38°21.1′N,141°52.4′E,62 km,3.6,震度１,38.35166667,141.8733333
2013/1/30,13:07:24,宮城県沖,38°10.8′N,141°41.6′E,50 km,3.7,震度２,38.18,141.6933333
2013/1/30,16:41:53,千葉県南東沖,35°04.1′N,140°13.8′E,62 km,2.9,震度１,35.06833333,140.23
2013/1/31,6:48:49,岩手県内陸北部,39°39.1′N,140°57.0′E,10 km,2.7,震度１,39.65166667,140.95
2013/1/31,7:10:49,宮城県沖,38°48.1′N,142°21.5′E,35 km,3.7,震度１,38.80166667,142.3583333
2013/1/31,10:31:27,宮城県沖,38°51.1′N,141°51.7′E,64 km,3.7,震度２,38.85166667,141.8616667
2013/1/31,18:05:13,奄美大島近海,28°18.0′N,129°32.8′E,32 km,3.2,震度１,28.3,129.5466667
2013/1/31,19:57:30,茨城県沖,36°33.1′N,141°06.4′E,46 km,4,震度２,36.55166667,141.1066667
2013/1/31,20:42:06,石川県加賀地方,36°09.4′N,136°46.5′E,3 km,3.3,震度１,36.15666667,136.775
2013/1/31,23:53:42,茨城県北部,36°42.1′N,140°36.2′E,8 km,4.7,震度５弱,36.70166667,140.6033333
2013/2/1,0:36:17,茨城県北部,36°42.4′N,140°38.0′E,6 km,2.6,震度２,36.70666667,140.6333333
2013/2/1,1:04:48,茨城県南部,36°03.3′N,139°53.5′E,45 km,4.3,震度３,36.055,139.8916667
2013/2/1,6:12:50,茨城県沖,36°36.1′N,141°03.9′E,51 km,3.7,震度１,36.60166667,141.065
2013/2/1,8:31:07,千葉県東方沖,35°47.0′N,140°56.2′E,15 km,3.5,震度１,35.78333333,140.9366667
2013/2/1,10:27:05,宮城県沖,38°42.3′N,142°12.3′E,40 km,4.2,震度３,38.705,142.205
2013/2/1,10:27:23,茨城県北部,36°44.9′N,140°34.1′E,9 km,3.3,震度１,36.74833333,140.5683333
2013/2/1,14:49:21,新潟県下越地方,37°44.0′N,138°48.8′E,8 km,2.9,震度２,37.73333333,138.8133333
2013/2/1,15:19:48,石川県加賀地方,36°09.5′N,136°46.4′E,3 km,3.4,震度１,36.15833333,136.7733333
2013/2/1,15:32:06,岐阜県飛騨地方,35°39.0′N,137°07.4′E,8 km,2.6,震度１,35.65,137.1233333
2013/2/1,16:31:26,伊豆大島近海,34°48.5′N,139°14.5′E,12 km,2.5,震度２,34.80833333,139.2416667
2013/2/1,18:38:53,岩手県沖,39°10.2′N,142°22.6′E,31 km,3.9,震度１,39.17,142.3766667
2013/2/1,19:45:03,岐阜県飛騨地方,35°39.0′N,137°07.5′E,8 km,3.5,震度２,35.65,137.125
2013/2/1,19:55:25,宮城県沖,38°28.8′N,142°15.1′E,42 km,4.2,震度２,38.48,142.2516667
2013/2/1,20:33:37,トカラ列島近海,28°50.1′N,129°21.6′E,76 km,3.7,震度１,28.835,129.36
2013/2/1,23:06:48,東京湾,35°37.2′N,140°02.1′E,71 km,4.4,震度３,35.62,140.035
2013/2/2,0:06:54,宮城県沖,38°53.1′N,141°58.3′E,50 km,3.9,震度２,38.885,141.9716667
2013/2/2,1:47:07,福島県中通り,37°03.8′N,140°36.5′E,3 km,2.7,震度１,37.06333333,140.6083333
2013/2/2,3:23:06,十勝地方中部,42°47.1′N,142°51.6′E,121 km,4,震度２,42.785,142.86
2013/2/2,4:38:28,宮城県沖,38°53.3′N,141°58.8′E,49 km,3.5,震度１,38.88833333,141.98
2013/2/2,5:52:45,茨城県沖,36°11.5′N,140°58.9′E,44 km,3.9,震度２,36.19166667,140.9816667
2013/2/2,12:39:51,台湾付近,23°43.3′N,122°00.7′E,20 km,5,震度１,23.72166667,122.0116667
2013/2/2,12:42:32,茨城県南部,36°01.3′N,140°05.2′E,62 km,3.7,震度２,36.02166667,140.0866667
2013/2/2,13:53:49,福島県沖,36°56.1′N,141°24.3′E,33 km,4.3,震度２,36.935,141.405
2013/2/2,15:41:09,伊豆大島近海,34°48.5′N,139°13.9′E,10 km,3.4,震度３,34.80833333,139.2316667
2013/2/2,18:14:41,伊豆大島近海,34°48.4′N,139°13.7′E,9 km,1.8,震度１,34.80666667,139.2283333
2013/2/2,23:17:36,十勝地方南部,42°42.1′N,143°13.6′E,102 km,6.5,震度５強,42.70166667,143.2266667
2013/2/2,23:23:24,十勝地方中部,42°42.2′N,143°17.5′E,101 km,4,震度１,42.70333333,143.2916667
2013/2/3,4:04:02,宮城県沖,38°29.7′N,142°00.9′E,36 km,3.2,震度１,38.495,142.015
2013/2/3,8:38:19,三重県北部,35°06.0′N,136°31.5′E,11 km,2.9,震度１,35.1,136.525
2013/2/3,12:44:07,茨城県北部,36°42.0′N,140°36.9′E,8 km,2.7,震度１,36.7,140.615
2013/2/4,0:32:27,埼玉県南部,35°57.0′N,139°34.9′E,35 km,3.2,震度１,35.95,139.5816667
2013/2/4,9:05:56,徳島県南部,33°44.0′N,134°14.0′E,35 km,2.9,震度１,33.73333333,134.2333333
2013/2/4,11:57:08,岩手県沿岸北部,39°45.7′N,141°50.1′E,58 km,3.4,震度１,39.76166667,141.835
2013/2/4,13:00:52,種子島近海,30°12.0′N,131°05.1′E,40 km,3.9,震度１,30.2,131.085
2013/2/4,18:12:59,茨城県沖,35°58.6′N,140°59.5′E,42 km,3.3,震度１,35.97666667,140.9916667
2013/2/4,18:18:43,岩手県沖,40°22.7′N,142°17.3′E,40 km,4.1,震度２,40.37833333,142.2883333
2013/2/4,22:22:37,京都府南部,35°15.7′N,135°45.6′E,8 km,3.2,震度１,35.26166667,135.76
2013/2/5,5:44:33,岩手県沖,40°22.4′N,142°16.4′E,40 km,3.8,震度１,40.37333333,142.2733333
2013/2/5,12:08:16,宮城県沖,38°14.2′N,141°46.4′E,56 km,3.5,震度１,38.23666667,141.7733333
2013/2/5,13:41:46,根室半島南東沖,43°04.9′N,145°50.4′E,56 km,3.6,震度２,43.08166667,145.84
2013/2/5,14:25:16,福島県沖,37°17.1′N,141°07.3′E,27 km,2.7,震度１,37.285,141.1216667
2013/2/5,19:08:30,千葉県北西部,35°49.4′N,140°04.3′E,37 km,3.2,震度１,35.82333333,140.0716667
2013/2/5,21:43:22,八丈島東方沖,33°12.4′N,140°33.9′E,70 km,4.1,震度１,33.20666667,140.565
2013/2/5,22:31:02,宮城県沖,38°39.6′N,142°09.3′E,42 km,4.6,震度３,38.66,142.155
2013/2/5,22:34:24,宮城県沖,38°39.7′N,142°08.9′E,41 km,3.9,震度２,38.66166667,142.1483333
2013/2/5,23:18:35,伊予灘,33°38.4′N,131°53.6′E,72 km,3.6,震度２,33.64,131.8933333
2013/2/6,0:19:06,根室半島南東沖,42°55.8′N,145°36.3′E,46 km,3.2,震度１,42.93,145.605
2013/2/6,1:15:26,奄美大島北西沖,28°47.4′N,128°36.2′E,12 km,4.6,震度１,28.79,128.6033333
