date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2024/1/1,16:29:03,能登半島沖,37°30.7′N,137°05.6′E,10 km,4.7,震度４,37.51166667,137.0933333
2024/1/1,16:30:08,石川県能登地方,37°31.4′N,137°18.3′E,7 km,4.1,震度４,37.52333333,137.305
2024/1/1,16:30:50,石川県能登地方,37°29.3′N,137°17.5′E,10 km,3.3,震度２,37.48833333,137.2916667
2024/1/1,16:31:00,石川県能登地方,37°22.5′N,137°08.6′E,13 km,3.4,震度２,37.375,137.1433333
2024/1/1,16:31:41,石川県能登地方,37°22.2′N,136°58.1′E,14 km,4,震度１,37.37,136.9683333
2024/1/1,16:32:32,石川県能登地方,37°17.8′N,136°50.0′E,12 km,4.1,震度２,37.29666667,136.8333333
2024/1/1,16:32:43,石川県能登地方,37°19.3′N,136°58.3′E,13 km,4.7,震度３,37.32166667,136.9716667
2024/1/1,16:33:04,石川県能登地方,37°20.9′N,137°02.3′E,14 km,4,震度２,37.34833333,137.0383333
2024/1/1,16:33:28,石川県能登地方,37°27.6′N,137°10.6′E,11 km,3.7,震度２,37.46,137.1766667
2024/1/1,16:33:38,能登半島沖,37°12.4′N,136°40.0′E,5 km,4.2,震度２,37.20666667,136.6666667
2024/1/1,16:35:04,能登半島沖,37°32.7′N,137°24.0′E,2 km,4.1,震度１,37.545,137.4
2024/1/1,16:35:45,佐渡付近,37°44.8′N,137°37.9′E,20 km,4.3,震度２,37.74666667,137.6316667
2024/1/1,16:36:16,石川県能登地方,37°22.3′N,136°53.2′E,9 km,3.9,震度２,37.37166667,136.8866667
2024/1/1,16:37:19,石川県能登地方,37°28.8′N,137°13.1′E,12 km,3.5,震度１,37.48,137.2183333
2024/1/1,16:37:34,石川県能登地方,37°18.9′N,136°55.1′E,9 km,4.7,震度３,37.315,136.9183333
2024/1/1,16:38:35,石川県能登地方,37°28.8′N,137°12.3′E,14 km,3.8,震度２,37.48,137.205
2024/1/1,16:39:50,能登半島沖,37°32.9′N,137°26.5′E,13 km,5.2,震度４,37.54833333,137.4416667
2024/1/1,16:40:42,石川県能登地方,37°14.7′N,136°49.2′E,13 km,4.2,震度３,37.245,136.82
2024/1/1,16:42:00,石川県能登地方,37°12.3′N,136°44.7′E,6 km,3.7,震度２,37.205,136.745
2024/1/1,16:42:34,石川県能登地方,37°13.9′N,136°51.2′E,11 km,3.9,震度３,37.23166667,136.8533333
2024/1/1,16:42:44,石川県能登地方,37°26.8′N,137°11.4′E,12 km,5,震度４,37.44666667,137.19
2024/1/1,16:43:39,能登半島沖,37°36.6′N,137°17.2′E,4 km,4.3,震度４,37.61,137.2866667
2024/1/1,16:45:32,佐渡付近,37°51.4′N,137°50.1′E,14 km,4.7,震度３,37.85666667,137.835
2024/1/1,16:46:34,石川県能登地方,37°11.9′N,136°50.2′E,10 km,3.9,震度２,37.19833333,136.8366667
2024/1/1,16:47:23,石川県能登地方,37°18.0′N,136°54.7′E,9 km,3.6,震度３,37.3,136.9116667
2024/1/1,16:48:15,石川県能登地方,37°15.1′N,136°50.6′E,13 km,4.9,震度４,37.25166667,136.8433333
2024/1/1,16:49:06,石川県能登地方,37°24.7′N,136°58.4′E,1 km,3.6,震度１,37.41166667,136.9733333
2024/1/1,16:49:47,石川県能登地方,37°22.6′N,136°59.9′E,11 km,4.4,震度３,37.37666667,136.9983333
2024/1/1,16:51:16,石川県能登地方,37°20.9′N,137°03.1′E,15 km,4.3,震度３,37.34833333,137.0516667
2024/1/1,16:52:26,佐渡付近,37°46.9′N,137°38.7′E,22 km,4.2,震度２,37.78166667,137.645
2024/1/1,16:53:28,佐渡付近,37°45.0′N,137°39.7′E,19 km,4,震度３,37.75,137.6616667
2024/1/1,16:54:22,新潟県上中越沖,37°40.7′N,137°30.7′E,0 km,4.4,震度２,37.67833333,137.5116667
2024/1/1,16:55:00,能登半島沖,37°16.4′N,136°43.4′E,6 km,4.1,震度２,37.27333333,136.7233333
2024/1/1,16:55:36,石川県能登地方,37°24.9′N,137°10.7′E,15 km,4.8,震度３,37.415,137.1783333
2024/1/1,16:56:49,石川県能登地方,37°15.7′N,136°51.4′E,14 km,5.8,震度５強,37.26166667,136.8566667
2024/1/1,16:57:55,能登半島沖,37°32.0′N,137°18.9′E,9 km,4.4,震度３,37.53333333,137.315
2024/1/1,16:59:14,石川県能登地方,37°24.0′N,137°08.4′E,13 km,4,震度２,37.4,137.14
2024/1/1,16:59:55,佐渡付近,37°52.0′N,137°44.1′E,11 km,4.3,震度１,37.86666667,137.735
2024/1/1,17:00:33,石川県能登地方,37°29.1′N,137°07.8′E,9 km,4,震度３,37.485,137.13
2024/1/1,17:01:34,能登半島沖,37°32.7′N,137°14.7′E,8 km,3.5,震度１,37.545,137.245
2024/1/1,17:02:45,能登半島沖,37°37.1′N,137°21.1′E,8 km,5,震度４,37.61833333,137.3516667
2024/1/1,17:04:30,石川県能登地方,37°20.8′N,136°58.9′E,12 km,3.8,震度２,37.34666667,136.9816667
2024/1/1,17:05:49,石川県能登地方,37°26.8′N,137°10.8′E,15 km,3.6,震度２,37.44666667,137.18
2024/1/1,17:06:14,石川県能登地方,37°22.9′N,136°57.2′E,8 km,3.8,震度３,37.38166667,136.9533333
2024/1/1,17:07:01,石川県能登地方,37°28.6′N,137°21.4′E,12 km,3.4,震度２,37.47666667,137.3566667
2024/1/1,17:07:10,能登半島沖,37°06.6′N,136°36.6′E,0 km,5.3,震度４,37.11,136.61
2024/1/1,17:08:08,能登半島沖,37°05.6′N,136°36.4′E,11 km,3.2,震度２,37.09333333,136.6066667
2024/1/1,17:08:46,石川県能登地方,37°29.8′N,137°18.2′E,9 km,3.9,震度２,37.49666667,137.3033333
2024/1/1,17:09:39,能登半島沖,37°14.4′N,136°41.1′E,7 km,3.4,震度１,37.24,136.685
2024/1/1,17:10:17,石川県能登地方,37°23.7′N,137°06.5′E,11 km,4.1,震度２,37.395,137.1083333
2024/1/1,17:10:50,佐渡付近,37°53.4′N,137°49.9′E,10 km,4.4,震度１,37.89,137.8316667
2024/1/1,17:11:34,佐渡付近,37°52.0′N,137°43.9′E,18 km,4.1,震度１,37.86666667,137.7316667
2024/1/1,17:12:13,石川県能登地方,37°28.4′N,137°11.9′E,12 km,3.5,震度２,37.47333333,137.1983333
2024/1/1,17:12:46,能登半島沖,37°13.0′N,136°38.9′E,4 km,2.8,震度１,37.21666667,136.6483333
2024/1/1,17:13:09,石川県能登地方,37°25.9′N,137°05.5′E,9 km,3.8,震度２,37.43166667,137.0916667
2024/1/1,17:13:50,能登半島沖,37°12.4′N,136°40.8′E,6 km,3.9,震度２,37.20666667,136.68
2024/1/1,17:14:25,石川県能登地方,37°21.3′N,136°52.0′E,7 km,3.9,震度２,37.355,136.8666667
2024/1/1,17:15:19,石川県能登地方,37°16.6′N,136°50.4′E,9 km,3.6,震度１,37.27666667,136.84
2024/1/1,17:15:40,新潟県上中越沖,37°39.5′N,137°33.3′E,16 km,4.5,震度２,37.65833333,137.555
2024/1/1,17:17:48,石川県能登地方,37°28.0′N,137°09.5′E,12 km,4.7,震度４,37.46666667,137.1583333
2024/1/1,17:18:40,石川県能登地方,37°10.8′N,136°50.2′E,10 km,4.3,震度３,37.18,136.8366667
2024/1/1,17:19:39,石川県能登地方,37°15.6′N,136°51.5′E,9 km,3.5,震度２,37.26,136.8583333
2024/1/1,17:20:06,新潟県上中越沖,37°40.8′N,137°37.4′E,20 km,3.8,震度１,37.68,137.6233333
2024/1/1,17:20:32,石川県能登地方,37°22.6′N,136°55.9′E,2 km,3.9,震度３,37.37666667,136.9316667
2024/1/1,17:20:34,新潟県上中越沖,37°40.1′N,137°30.7′E,21 km,4.3,震度１,37.66833333,137.5116667
2024/1/1,17:21:30,石川県能登地方,37°12.5′N,136°42.4′E,8 km,3.7,震度４,37.20833333,136.7066667
2024/1/1,17:22:11,石川県能登地方,37°27.9′N,137°12.3′E,12 km,4.9,震度５弱,37.465,137.205
2024/1/1,17:23:33,石川県能登地方,37°28.3′N,137°08.2′E,12 km,3.6,震度２,37.47166667,137.1366667
2024/1/1,17:23:58,石川県能登地方,37°10.1′N,136°43.1′E,5 km,3,震度１,37.16833333,136.7183333
2024/1/1,17:24:25,石川県能登地方,37°21.7′N,136°50.2′E,15 km,4.2,震度３,37.36166667,136.8366667
2024/1/1,17:24:40,石川県能登地方,37°11.8′N,136°51.1′E,13 km,3.9,震度２,37.19666667,136.8516667
2024/1/1,17:25:00,石川県能登地方,37°29.8′N,137°17.6′E,10 km,4,震度４,37.49666667,137.2933333
2024/1/1,17:25:42,石川県能登地方,37°14.6′N,136°43.1′E,4 km,3.6,震度４,37.24333333,136.7183333
2024/1/1,17:26:06,石川県能登地方,37°30.3′N,137°12.4′E,11 km,,震度３,37.505,137.2066667
2024/1/1,17:26:23,石川県能登地方,37°22.4′N,136°55.3′E,9 km,3.8,震度３,37.37333333,136.9216667
2024/1/1,17:26:41,能登半島沖,37°07.7′N,136°37.4′E,4 km,3.6,震度３,37.12833333,136.6233333
2024/1/1,17:26:41,能登半島沖,37°35.4′N,137°28.4′E,18 km,3.9,震度１,37.59,137.4733333
2024/1/1,17:27:31,能登半島沖,37°39.1′N,137°29.6′E,9 km,4.3,震度１,37.65166667,137.4933333
2024/1/1,17:28:22,石川県能登地方,37°12.6′N,136°44.5′E,1 km,3,震度２,37.21,136.7416667
2024/1/1,17:29:03,新潟県上中越沖,37°38.0′N,137°32.7′E,14 km,4.9,震度３,37.63333333,137.545
2024/1/1,17:30:24,石川県能登地方,37°11.9′N,136°48.9′E,14 km,4,震度２,37.19833333,136.815
2024/1/1,17:31:12,石川県能登地方,37°11.2′N,136°51.3′E,13 km,2.9,震度１,37.18666667,136.855
2024/1/1,17:32:35,佐渡付近,37°45.9′N,137°43.7′E,19 km,3.7,震度１,37.765,137.7283333
2024/1/1,17:33:22,能登半島沖,37°09.0′N,136°36.9′E,11 km,3,震度２,37.15,136.615
2024/1/1,17:33:37,能登半島沖,37°41.4′N,137°28.9′E,1 km,4,震度１,37.69,137.4816667
2024/1/1,17:34:42,石川県能登地方,37°22.4′N,136°51.5′E,0 km,2.9,震度２,37.37333333,136.8583333
2024/1/1,17:36:33,石川県能登地方,37°22.4′N,137°05.4′E,11 km,3.9,震度３,37.37333333,137.09
2024/1/1,17:37:35,石川県能登地方,37°29.7′N,137°12.3′E,14 km,3.6,震度１,37.495,137.205
2024/1/1,17:37:36,石川県能登地方,37°13.8′N,136°49.3′E,10 km,3.4,震度２,37.23,136.8216667
2024/1/1,17:38:03,石川県能登地方,37°12.1′N,136°51.6′E,8 km,3.2,震度１,37.20166667,136.86
2024/1/1,17:38:20,石川県能登地方,37°27.8′N,137°09.3′E,11 km,3.3,震度１,37.46333333,137.155
2024/1/1,17:38:31,石川県能登地方,37°21.4′N,136°54.4′E,7 km,3,震度２,37.35666667,136.9066667
2024/1/1,17:38:52,石川県能登地方,37°10.6′N,136°42.4′E,4 km,2.7,震度２,37.17666667,136.7066667
2024/1/1,17:39:02,石川県能登地方,37°19.6′N,136°57.7′E,10 km,3.5,震度１,37.32666667,136.9616667
2024/1/1,17:39:55,石川県能登地方,37°17.9′N,136°53.2′E,16 km,4,震度３,37.29833333,136.8866667
2024/1/1,17:40:42,能登半島沖,37°35.1′N,137°20.9′E,12 km,4,震度３,37.585,137.3483333
2024/1/1,17:41:41,石川県能登地方,37°11.9′N,136°44.2′E,4 km,3,震度２,37.19833333,136.7366667
2024/1/1,17:42:58,石川県能登地方,37°21.5′N,136°47.1′E,14 km,3,震度１,37.35833333,136.785
2024/1/1,17:43:31,石川県能登地方,37°13.6′N,136°51.6′E,10 km,3.1,震度１,37.22666667,136.86
2024/1/1,17:43:43,石川県能登地方,37°21.1′N,136°49.6′E,0 km,3.6,震度２,37.35166667,136.8266667
2024/1/1,17:44:17,能登半島沖,37°08.7′N,136°39.8′E,7 km,3.3,震度２,37.145,136.6633333
2024/1/1,17:45:10,石川県能登地方,37°22.7′N,136°50.6′E,8 km,3.2,震度２,37.37833333,136.8433333
2024/1/1,17:46:09,石川県能登地方,37°22.0′N,136°57.4′E,8 km,3,震度１,37.36666667,136.9566667
2024/1/1,17:47:09,石川県能登地方,37°26.7′N,137°07.0′E,7 km,3.1,震度１,37.445,137.1166667
2024/1/1,17:48:03,石川県能登地方,37°21.2′N,137°02.9′E,12 km,3.6,震度１,37.35333333,137.0483333
2024/1/1,17:48:24,佐渡付近,37°53.6′N,137°41.9′E,18 km,4.5,震度３,37.89333333,137.6983333
2024/1/1,17:49:02,石川県能登地方,37°18.3′N,136°45.5′E,7 km,3.5,震度２,37.305,136.7583333
2024/1/1,17:50:06,石川県能登地方,37°27.1′N,137°11.4′E,13 km,4,震度３,37.45166667,137.19
2024/1/1,17:51:12,能登半島沖,37°06.7′N,136°38.8′E,11 km,3.4,震度２,37.11166667,136.6466667
2024/1/1,17:51:44,石川県能登地方,37°25.0′N,137°03.5′E,8 km,2.8,震度１,37.41666667,137.0583333
2024/1/1,17:52:18,石川県能登地方,37°27.9′N,137°11.2′E,11 km,3,震度１,37.465,137.1866667
2024/1/1,17:52:35,石川県能登地方,37°23.4′N,137°06.7′E,12 km,3,震度１,37.39,137.1116667
2024/1/1,17:53:13,石川県能登地方,37°17.7′N,136°49.6′E,11 km,3.7,震度２,37.295,136.8266667
2024/1/1,17:53:37,能登半島沖,37°07.8′N,136°39.5′E,10 km,2.8,震度１,37.13,136.6583333
2024/1/1,17:53:59,能登半島沖,37°34.6′N,137°23.6′E,0 km,3.6,震度１,37.57666667,137.3933333
2024/1/1,17:54:51,石川県能登地方,37°11.1′N,136°53.2′E,11 km,3.7,震度２,37.185,136.8866667
2024/1/1,17:55:18,石川県能登地方,37°24.8′N,136°54.1′E,10 km,3.7,震度４,37.41333333,136.9016667
2024/1/1,17:56:21,能登半島沖,37°23.0′N,136°47.6′E,0 km,4.1,震度３,37.38333333,136.7933333
2024/1/1,17:57:05,石川県能登地方,37°29.7′N,137°14.2′E,10 km,2.9,震度１,37.495,137.2366667
2024/1/1,17:57:17,石川県能登地方,37°17.4′N,136°54.7′E,14 km,3.8,震度２,37.29,136.9116667
2024/1/1,17:58:02,石川県能登地方,37°21.2′N,136°57.3′E,13 km,3.6,震度２,37.35333333,136.955
2024/1/1,17:58:22,富山湾,37°27.9′N,137°22.6′E,12 km,3,震度１,37.465,137.3766667
2024/1/1,17:58:45,能登半島沖,37°15.6′N,136°42.1′E,9 km,3.7,震度１,37.26,136.7016667
2024/1/1,17:59:00,能登半島沖,37°08.6′N,136°41.4′E,10 km,3.2,震度２,37.14333333,136.69
2024/1/1,17:59:19,石川県能登地方,37°16.9′N,136°44.7′E,0 km,3.3,震度２,37.28166667,136.745
2024/1/1,17:59:37,能登半島沖,37°07.2′N,136°37.9′E,1 km,2.6,震度２,37.12,136.6316667
2024/1/1,18:00:21,能登半島沖,37°41.6′N,137°29.4′E,0 km,4.4,震度２,37.69333333,137.49
2024/1/1,18:01:28,能登半島沖,37°07.6′N,136°41.1′E,7 km,3.6,震度３,37.12666667,136.685
2024/1/1,18:02:10,石川県能登地方,37°25.1′N,137°08.1′E,4 km,3.3,震度２,37.41833333,137.135
2024/1/1,18:02:39,石川県能登地方,37°19.8′N,136°47.4′E,10 km,3.3,震度１,37.33,136.79
2024/1/1,18:03:07,石川県能登地方,37°18.3′N,136°48.4′E,12 km,3,震度１,37.305,136.8066667
2024/1/1,18:03:50,能登半島沖,37°35.5′N,137°24.4′E,14 km,5.5,震度５弱,37.59166667,137.4066667
2024/1/1,18:06:15,能登半島沖,37°32.6′N,137°27.2′E,14 km,4.6,震度３,37.54333333,137.4533333
2024/1/1,18:07:30,能登半島沖,37°36.3′N,137°23.4′E,3 km,3.5,震度１,37.605,137.39
2024/1/1,18:08:18,能登半島沖,37°34.7′N,137°22.9′E,14 km,5.8,震度５強,37.57833333,137.3816667
2024/1/1,18:10:10,石川県能登地方,37°29.1′N,137°12.9′E,10 km,3.6,震度２,37.485,137.215
2024/1/1,18:11:12,能登半島沖,37°27.0′N,137°04.5′E,9 km,3.9,震度２,37.45,137.075
2024/1/1,18:12:14,石川県能登地方,37°24.1′N,137°03.6′E,9 km,3.6,震度２,37.40166667,137.06
2024/1/1,18:14:16,石川県能登地方,37°28.8′N,137°14.8′E,13 km,4.4,震度３,37.48,137.2466667
2024/1/1,18:16:01,石川県能登地方,37°13.4′N,136°43.4′E,5 km,4,震度２,37.22333333,136.7233333
2024/1/1,18:16:34,能登半島沖,37°29.8′N,137°23.4′E,12 km,3.6,震度１,37.49666667,137.39
2024/1/1,18:17:34,石川県能登地方,37°12.7′N,136°51.6′E,8 km,3.2,震度２,37.21166667,136.86
2024/1/1,18:19:06,石川県能登地方,37°29.1′N,137°14.1′E,11 km,3.2,震度２,37.485,137.235
2024/1/1,18:20:02,石川県能登地方,37°28.8′N,137°11.7′E,12 km,2.8,震度１,37.48,137.195
2024/1/1,18:20:12,石川県能登地方,37°12.8′N,136°46.5′E,9 km,3.7,震度２,37.21333333,136.775
2024/1/1,18:21:04,能登半島沖,37°37.2′N,137°22.1′E,4 km,3.2,震度１,37.62,137.3683333
2024/1/1,18:21:43,石川県能登地方,37°11.2′N,136°47.4′E,8 km,3.8,震度２,37.18666667,136.79
2024/1/1,18:23:08,石川県能登地方,37°30.1′N,137°17.6′E,9 km,4.5,震度４,37.50166667,137.2933333
2024/1/1,18:24:10,石川県能登地方,37°22.1′N,137°06.3′E,12 km,3.1,震度１,37.36833333,137.105
2024/1/1,18:24:28,石川県能登地方,37°10.6′N,136°41.4′E,7 km,2.8,震度２,37.17666667,136.69
2024/1/1,18:25:27,石川県能登地方,37°31.6′N,137°18.7′E,7 km,3.9,震度３,37.52666667,137.3116667
2024/1/1,18:26:35,能登半島沖,37°08.2′N,136°37.8′E,10 km,2.5,震度１,37.13666667,136.63
2024/1/1,18:26:50,石川県能登地方,37°18.1′N,136°55.6′E,12 km,3.4,震度１,37.30166667,136.9266667
2024/1/1,18:28:05,新潟県上中越沖,37°38.1′N,137°35.0′E,15 km,4,震度１,37.635,137.5833333
2024/1/1,18:28:33,石川県能登地方,37°26.8′N,137°10.1′E,9 km,3.4,震度１,37.44666667,137.1683333
2024/1/1,18:28:42,石川県能登地方,37°23.7′N,137°07.2′E,11 km,3.4,震度１,37.395,137.12
2024/1/1,18:29:04,石川県能登地方,37°21.2′N,137°06.5′E,13 km,3.6,震度１,37.35333333,137.1083333
2024/1/1,18:29:11,石川県能登地方,37°25.6′N,137°09.7′E,13 km,3.7,震度１,37.42666667,137.1616667
2024/1/1,18:30:22,能登半島沖,37°33.1′N,137°22.3′E,12 km,4.9,震度４,37.55166667,137.3716667
2024/1/1,18:32:07,石川県能登地方,37°29.0′N,137°16.3′E,12 km,2.6,震度２,37.48333333,137.2716667
2024/1/1,18:32:28,能登半島沖,37°33.1′N,137°22.8′E,11 km,3.3,震度１,37.55166667,137.38
2024/1/1,18:32:32,石川県能登地方,37°09.6′N,136°44.2′E,4 km,2.9,震度２,37.16,136.7366667
2024/1/1,18:32:42,石川県能登地方,37°17.6′N,136°51.8′E,12 km,3.8,震度２,37.29333333,136.8633333
2024/1/1,18:33:34,能登半島沖,37°09.8′N,136°39.5′E,8 km,2.8,震度１,37.16333333,136.6583333
2024/1/1,18:34:07,新潟県上中越沖,37°39.5′N,137°35.5′E,11 km,4.2,震度３,37.65833333,137.5916667
2024/1/1,18:35:02,石川県能登地方,37°27.5′N,137°17.4′E,12 km,3.7,震度２,37.45833333,137.29
2024/1/1,18:36:28,能登半島沖,37°10.0′N,136°40.5′E,11 km,3.1,震度１,37.16666667,136.675
2024/1/1,18:37:01,石川県能登地方,37°12.4′N,136°47.1′E,10 km,3,震度２,37.20666667,136.785
2024/1/1,18:37:23,石川県能登地方,37°11.3′N,136°41.6′E,4 km,2.9,震度１,37.18833333,136.6933333
2024/1/1,18:37:54,石川県能登地方,37°16.1′N,136°48.7′E,10 km,2.8,震度１,37.26833333,136.8116667
2024/1/1,18:38:50,石川県能登地方,37°19.8′N,136°44.3′E,7 km,3.7,震度２,37.33,136.7383333
2024/1/1,18:39:13,能登半島沖,37°30.4′N,137°22.3′E,10 km,3.3,震度２,37.50666667,137.3716667
2024/1/1,18:40:00,能登半島沖,37°06.4′N,136°38.8′E,6 km,4.8,震度５弱,37.10666667,136.6466667
2024/1/1,18:40:44,石川県能登地方,37°31.0′N,137°17.6′E,11 km,2.7,震度２,37.51666667,137.2933333
2024/1/1,18:42:06,石川県能登地方,37°18.3′N,136°49.7′E,9 km,4,震度３,37.305,136.8283333
2024/1/1,18:42:32,石川県能登地方,37°14.6′N,136°48.6′E,11 km,3.3,震度１,37.24333333,136.81
2024/1/1,18:43:34,能登半島沖,37°09.8′N,136°36.8′E,0 km,2.7,震度２,37.16333333,136.6133333
2024/1/1,18:43:56,石川県能登地方,37°27.4′N,137°07.1′E,13 km,2.9,震度１,37.45666667,137.1183333
2024/1/1,18:43:59,石川県能登地方,37°11.2′N,136°50.2′E,10 km,4,震度２,37.18666667,136.8366667
2024/1/1,18:44:04,石川県能登地方,37°30.5′N,137°14.5′E,11 km,3,震度２,37.50833333,137.2416667
2024/1/1,18:45:27,佐渡付近,37°44.3′N,137°37.4′E,13 km,4.7,震度３,37.73833333,137.6233333
2024/1/1,18:47:27,石川県能登地方,37°19.1′N,136°47.6′E,2 km,2.8,震度１,37.31833333,136.7933333
2024/1/1,18:47:37,石川県能登地方,37°30.2′N,137°20.4′E,9 km,2.4,震度１,37.50333333,137.34
2024/1/1,18:48:52,石川県能登地方,37°12.0′N,136°44.8′E,3 km,3.1,震度１,37.2,136.7466667
2024/1/1,18:49:15,能登半島沖,37°35.2′N,137°21.1′E,6 km,4.6,震度３,37.58666667,137.3516667
2024/1/1,18:50:36,石川県能登地方,37°24.5′N,137°06.9′E,11 km,3.2,震度２,37.40833333,137.115
2024/1/1,18:51:42,石川県能登地方,37°22.3′N,137°00.8′E,12 km,3.5,震度２,37.37166667,137.0133333
2024/1/1,18:52:39,石川県能登地方,37°13.1′N,136°46.9′E,5 km,,震度２,37.21833333,136.7816667
2024/1/1,18:52:41,能登半島沖,37°14.3′N,136°41.2′E,7 km,4,震度３,37.23833333,136.6866667
2024/1/1,18:52:59,石川県能登地方,37°30.8′N,137°13.0′E,10 km,2.6,震度１,37.51333333,137.2166667
2024/1/1,18:53:50,石川県能登地方,37°27.5′N,137°15.6′E,13 km,4,震度３,37.45833333,137.26
2024/1/1,18:54:34,石川県能登地方,37°20.7′N,136°48.2′E,8 km,2.9,震度１,37.345,136.8033333
2024/1/1,18:56:01,石川県能登地方,37°27.6′N,137°10.2′E,12 km,2.6,震度１,37.46,137.17
2024/1/1,18:56:12,能登半島沖,37°24.9′N,136°56.7′E,8 km,4.1,震度３,37.415,136.945
2024/1/1,18:56:51,石川県能登地方,37°09.0′N,136°45.0′E,0 km,3.3,震度４,37.15,136.75
2024/1/1,18:57:11,石川県能登地方,37°22.3′N,136°48.7′E,7 km,4.2,震度３,37.37166667,136.8116667
2024/1/1,18:59:21,石川県能登地方,37°13.9′N,136°48.0′E,8 km,3.6,震度２,37.23166667,136.8
2024/1/1,19:00:18,石川県能登地方,37°22.3′N,137°01.2′E,10 km,2.9,震度１,37.37166667,137.02
2024/1/1,19:00:23,能登半島沖,37°32.2′N,137°20.4′E,12 km,4,震度３,37.53666667,137.34
2024/1/1,19:00:48,石川県能登地方,37°20.6′N,136°46.7′E,7 km,2.8,震度１,37.34333333,136.7783333
2024/1/1,19:01:24,石川県能登地方,37°21.4′N,137°00.0′E,10 km,3.1,震度１,37.35666667,137
2024/1/1,19:02:09,石川県能登地方,37°28.0′N,137°09.9′E,9 km,3.7,震度３,37.46666667,137.165
2024/1/1,19:02:38,石川県能登地方,37°20.3′N,136°58.2′E,11 km,3.6,震度３,37.33833333,136.97
2024/1/1,19:03:21,石川県能登地方,37°19.7′N,136°46.6′E,6 km,3.4,震度２,37.32833333,136.7766667
2024/1/1,19:04:20,石川県能登地方,37°10.3′N,136°45.4′E,2 km,2.2,震度１,37.17166667,136.7566667
2024/1/1,19:04:57,石川県能登地方,37°10.5′N,136°52.3′E,12 km,3.4,震度２,37.175,136.8716667
2024/1/1,19:05:40,石川県能登地方,37°29.5′N,137°17.6′E,12 km,3.9,震度３,37.49166667,137.2933333
2024/1/1,19:06:09,石川県能登地方,37°22.5′N,136°52.9′E,12 km,3.5,震度３,37.375,136.8816667
