date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2002/1/1,5:19:37,長野県中部,36°24.9′N,138°03.0′E,8 km,3.2,震度２,36.415,138.05
2002/1/1,9:33:56,山梨県東部・富士五湖,35°32.1′N,138°58.7′E,20 km,3.2,震度２,35.535,138.9783333
2002/1/2,8:05:16,島根県東部,35°10.8′N,133°07.0′E,4 km,2,震度１,35.18,133.1166667
2002/1/2,19:36:59,三宅島近海,34°03.0′N,139°34.3′E,1 km,1.9,震度２,34.05,139.5716667
2002/1/2,20:08:00,詳細不明,34°07.0′N,139°32.0′E,0 km,,震度１,34.11666667,139.5333333
2002/1/2,20:34:00,詳細不明,34°07.0′N,139°32.0′E,0 km,,震度１,34.11666667,139.5333333
2002/1/2,20:36:00,詳細不明,34°07.0′N,139°32.0′E,0 km,,震度１,34.11666667,139.5333333
2002/1/2,23:37:28,宮古島近海,24°58.0′N,125°13.0′E,21 km,3.3,震度１,24.96666667,125.2166667
2002/1/3,0:12:28,新島・神津島近海,34°26.9′N,139°11.2′E,13 km,2.3,震度１,34.44833333,139.1866667
2002/1/3,3:12:54,岩手県沖,39°42.8′N,142°04.4′E,86 km,3.8,震度１,39.71333333,142.0733333
2002/1/3,5:43:41,群馬県北部,36°36.8′N,139°17.1′E,9 km,2.8,震度２,36.61333333,139.285
2002/1/3,16:39:23,新島・神津島近海,34°16.6′N,139°14.4′E,9 km,2,震度１,34.27666667,139.24
2002/1/3,23:38:32,新島・神津島近海,34°16.5′N,139°14.2′E,10 km,2.9,震度３,34.275,139.2366667
2002/1/4,2:57:19,新島・神津島近海,34°16.6′N,139°14.1′E,10 km,2,震度１,34.27666667,139.235
2002/1/4,3:18:16,茨城県沖,36°36.5′N,141°00.6′E,47 km,3.4,震度１,36.60833333,141.01
2002/1/4,4:47:10,三宅島近海,33°52.2′N,139°27.2′E,18 km,2.9,震度１,33.87,139.4533333
2002/1/4,11:05:03,京都府南部,35°07.7′N,135°46.4′E,13 km,3.4,震度３,35.12833333,135.7733333
2002/1/4,12:08:54,奈良県,33°56.6′N,135°37.8′E,11 km,3.4,震度３,33.94333333,135.63
2002/1/4,13:11:24,奈良県,33°56.8′N,135°37.6′E,11 km,2.5,震度１,33.94666667,135.6266667
2002/1/4,13:18:57,奈良県,33°56.7′N,135°37.9′E,12 km,3.7,震度３,33.945,135.6316667
