date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2014/1/5,23:28:07,八丈島近海,33°31.7′N,139°30.3′E,28 km,4.6,震度２,33.52833333,139.505
2014/1/6,0:59:58,千葉県東方沖,35°09.7′N,140°34.0′E,16 km,2.7,震度１,35.16166667,140.5666667
2014/1/6,1:24:34,岩手県沿岸北部,39°32.8′N,141°56.0′E,96 km,3.9,震度２,39.54666667,141.9333333
2014/1/6,2:21:16,茨城県北部,36°41.8′N,140°27.0′E,76 km,3.9,震度２,36.69666667,140.45
2014/1/6,4:28:23,青森県三八上北地方,41°06.1′N,141°15.4′E,6 km,2,震度１,41.10166667,141.2566667
2014/1/6,7:05:54,広島県南西部,34°26.7′N,132°41.0′E,32 km,3.4,震度２,34.445,132.6833333
2014/1/6,15:10:45,静岡県東部,35°21.4′N,138°57.3′E,6 km,1.9,震度１,35.35666667,138.955
2014/1/6,17:18:00,群馬県南部,36°13.7′N,138°48.9′E,142 km,3.7,震度１,36.22833333,138.815
2014/1/6,20:28:34,福島県沖,37°03.9′N,141°11.4′E,49 km,3.6,震度２,37.065,141.19
2014/1/6,21:10:20,岩手県沖,39°01.4′N,142°23.0′E,33 km,3.9,震度１,39.02333333,142.3833333
2014/1/7,0:57:34,福島県沖,37°31.5′N,141°34.4′E,42 km,3.9,震度２,37.525,141.5733333
2014/1/7,5:29:09,熊本県熊本地方,32°57.3′N,130°56.6′E,11 km,2.7,震度１,32.955,130.9433333
2014/1/7,9:41:02,茨城県北部,36°46.2′N,140°34.5′E,8 km,3.2,震度１,36.77,140.575
2014/1/7,22:11:48,千葉県北東部,35°23.1′N,140°20.4′E,25 km,3.8,震度３,35.385,140.34
2014/1/7,23:16:29,岩手県沖,39°11.3′N,142°18.6′E,36 km,3.9,震度２,39.18833333,142.31
2014/1/8,3:51:33,茨城県南部,36°20.7′N,140°02.7′E,70 km,3.5,震度２,36.345,140.045
2014/1/8,9:00:22,岩手県沖,40°21.0′N,142°10.8′E,45 km,3.5,震度１,40.35,142.18
2014/1/8,9:38:27,岩手県内陸南部,39°00.9′N,140°51.6′E,7 km,3.2,震度１,39.015,140.86
2014/1/8,19:06:16,伊豆大島近海,34°45.1′N,139°13.8′E,7 km,2.5,震度１,34.75166667,139.23
2014/1/8,21:28:20,宮城県沖,38°50.6′N,142°06.8′E,44 km,4,震度２,38.84333333,142.1133333
2014/1/9,3:15:12,西表島付近,24°34.7′N,123°27.5′E,70 km,5.5,震度４,24.57833333,123.4583333
2014/1/9,3:57:33,茨城県北部,36°47.3′N,140°34.8′E,7 km,4.6,震度４,36.78833333,140.58
2014/1/9,5:35:50,新潟県中越地方,37°06.0′N,138°40.7′E,11 km,2.4,震度１,37.1,138.6783333
2014/1/9,9:29:19,胆振地方中東部,42°42.5′N,141°16.8′E,0 km,2.7,震度１,42.70833333,141.28
2014/1/9,10:05:22,茨城県北部,36°40.9′N,140°37.8′E,7 km,2.1,震度１,36.68166667,140.63
2014/1/9,13:17:23,千葉県北東部,35°23.1′N,140°20.5′E,26 km,3,震度１,35.385,140.3416667
2014/1/9,13:31:54,浦河沖,42°03.5′N,142°38.7′E,60 km,4.7,震度３,42.05833333,142.645
2014/1/9,15:28:09,福島県沖,36°56.8′N,141°26.4′E,35 km,4.2,震度２,36.94666667,141.44
2014/1/10,3:03:20,長野県南部,35°55.0′N,137°36.0′E,12 km,2.7,震度１,35.91666667,137.6
2014/1/10,7:04:03,山梨県中・西部,35°18.1′N,138°23.0′E,26 km,2.6,震度１,35.30166667,138.3833333
2014/1/10,16:14:29,大分県西部,32°55.8′N,131°21.8′E,114 km,3.7,震度１,32.93,131.3633333
2014/1/10,16:40:43,大分県中部,33°18.5′N,131°28.1′E,1 km,0.8,震度１,33.30833333,131.4683333
2014/1/10,20:51:19,新潟県中越地方,37°01.0′N,138°41.7′E,9 km,2.6,震度２,37.01666667,138.695
2014/1/10,23:28:03,奄美大島近海,28°21.0′N,129°28.2′E,27 km,3.2,震度１,28.35,129.47
2014/1/11,0:29:48,茨城県北部,36°41.5′N,140°37.3′E,5 km,3.1,震度２,36.69166667,140.6216667
2014/1/11,4:20:57,東京湾,35°26.9′N,139°41.6′E,35 km,2.4,震度１,35.44833333,139.6933333
2014/1/11,15:08:00,茨城県北部,36°44.8′N,140°35.1′E,10 km,2.8,震度１,36.74666667,140.585
2014/1/12,0:46:15,宮城県沖,38°55.2′N,141°55.7′E,51 km,4,震度２,38.92,141.9283333
2014/1/12,11:59:05,奄美大島近海,28°00.6′N,130°17.7′E,34 km,3.5,震度１,28.01,130.295
2014/1/12,14:10:26,青森県東方沖,41°28.7′N,141°58.9′E,64 km,3.3,震度１,41.47833333,141.9816667
2014/1/12,18:25:51,釧路沖,42°47.4′N,144°48.4′E,46 km,3.3,震度１,42.79,144.8066667
2014/1/12,20:56:21,根室半島南東沖,43°09.5′N,145°57.8′E,45 km,3.8,震度１,43.15833333,145.9633333
2014/1/13,8:29:28,茨城県北部,36°41.8′N,140°36.7′E,7 km,3.5,震度３,36.69666667,140.6116667
2014/1/13,10:29:48,茨城県北部,36°35.4′N,140°30.5′E,50 km,2.7,震度１,36.59,140.5083333
2014/1/13,21:44:34,東京湾,35°37.0′N,140°00.2′E,74 km,3.1,震度１,35.61666667,140.0033333
2014/1/14,13:34:23,岩手県沿岸北部,39°45.6′N,141°50.9′E,58 km,3.4,震度１,39.76,141.8483333
2014/1/14,14:11:13,岩手県沖,39°26.6′N,142°09.3′E,32 km,4.1,震度２,39.44333333,142.155
2014/1/14,19:20:24,茨城県北部,36°44.0′N,140°35.4′E,9 km,2.8,震度１,36.73333333,140.59
2014/1/14,19:50:11,茨城県沖,36°32.9′N,141°04.1′E,36 km,4.1,震度１,36.54833333,141.0683333
2014/1/15,4:33:23,茨城県北部,36°47.1′N,140°35.6′E,7 km,3.5,震度２,36.785,140.5933333
2014/1/15,8:26:11,渡島地方東部,42°06.7′N,140°29.4′E,10 km,2.3,震度１,42.11166667,140.49
2014/1/15,14:47:48,宮城県沖,38°58.6′N,142°20.9′E,35 km,4,震度２,38.97666667,142.3483333
2014/1/15,21:04:39,茨城県沖,35°53.9′N,140°51.8′E,42 km,3.7,震度１,35.89833333,140.8633333
2014/1/15,21:21:17,茨城県北部,36°42.7′N,140°38.5′E,5 km,2.7,震度１,36.71166667,140.6416667
2014/1/15,21:47:35,茨城県北部,36°42.3′N,140°37.7′E,10 km,3.3,震度２,36.705,140.6283333
2014/1/16,3:50:40,沖縄本島近海,25°48.3′N,126°40.2′E,54 km,3.7,震度１,25.805,126.67
2014/1/16,8:11:41,浦河沖,41°55.7′N,142°18.4′E,56 km,4,震度１,41.92833333,142.3066667
2014/1/16,10:12:15,岩手県沖,40°03.6′N,142°43.4′E,28 km,5.1,震度３,40.06,142.7233333
2014/1/16,13:24:47,秋田県内陸南部,39°30.1′N,140°25.4′E,9 km,2.2,震度１,39.50166667,140.4233333
2014/1/16,21:22:15,宮城県沖,38°54.3′N,142°37.9′E,39 km,4.1,震度２,38.905,142.6316667
2014/1/16,22:28:09,宮城県沖,38°06.5′N,141°44.1′E,56 km,4,震度２,38.10833333,141.735
2014/1/17,4:32:44,宮城県沖,38°14.3′N,141°43.5′E,50 km,3.8,震度２,38.23833333,141.725
2014/1/17,7:56:08,奄美大島近海,27°59.2′N,129°30.0′E,32 km,4.8,震度３,27.98666667,129.5
2014/1/17,18:37:34,茨城県沖,36°43.2′N,141°13.8′E,37 km,4.4,震度３,36.72,141.23
2014/1/17,18:53:19,千葉県北西部,35°37.0′N,140°06.1′E,73 km,4.3,震度２,35.61666667,140.1016667
2014/1/18,1:39:23,埼玉県南部,36°02.4′N,139°47.7′E,77 km,3.2,震度１,36.04,139.795
2014/1/18,9:40:15,茨城県北部,36°51.2′N,140°34.2′E,8 km,3.2,震度１,36.85333333,140.57
2014/1/18,12:26:52,青森県東方沖,40°40.9′N,142°13.9′E,45 km,3.3,震度１,40.68166667,142.2316667
2014/1/18,14:31:57,千葉県東方沖,35°49.0′N,140°54.6′E,13 km,4.1,震度２,35.81666667,140.91
2014/1/18,15:34:42,福島県沖,37°14.6′N,141°28.0′E,47 km,3.9,震度２,37.24333333,141.4666667
2014/1/19,2:05:14,千葉県東方沖,35°38.2′N,140°41.7′E,49 km,3.3,震度１,35.63666667,140.695
2014/1/19,5:11:15,福島県沖,37°08.7′N,141°24.7′E,47 km,3.7,震度１,37.145,141.4116667
2014/1/19,12:09:53,大隅半島東方沖,31°02.6′N,131°21.1′E,35 km,3.7,震度１,31.04333333,131.3516667
2014/1/19,13:29:55,岐阜県美濃東部,35°17.4′N,137°33.5′E,48 km,2.6,震度１,35.29,137.5583333
2014/1/19,18:18:05,福島県沖,36°57.0′N,141°05.2′E,50 km,3.1,震度１,36.95,141.0866667
2014/1/19,22:49:12,岩手県沖,40°18.5′N,142°09.3′E,55 km,3.2,震度１,40.30833333,142.155
2014/1/20,5:16:12,新潟県上越地方,36°55.5′N,138°16.7′E,19 km,2.6,震度１,36.925,138.2783333
2014/1/20,10:03:12,土佐湾,33°13.1′N,133°29.4′E,29 km,3.2,震度１,33.21833333,133.49
2014/1/21,1:21:23,熊本県天草・芦北地方,32°12.2′N,130°25.4′E,8 km,2.4,震度１,32.20333333,130.4233333
2014/1/21,14:28:17,静岡県中部,35°02.9′N,138°11.5′E,30 km,3.8,震度２,35.04833333,138.1916667
2014/1/22,11:31:20,福島県沖,37°16.8′N,141°42.9′E,45 km,4.4,震度２,37.28,141.715
2014/1/22,14:09:35,兵庫県南東部,34°53.8′N,135°21.7′E,13 km,2.6,震度１,34.89666667,135.3616667
2014/1/22,15:56:07,愛知県西部,35°06.2′N,137°13.3′E,44 km,2.9,震度１,35.10333333,137.2216667
2014/1/22,16:16:18,北海道東方沖,43°39.7′N,146°37.4′E,58 km,4.2,震度１,43.66166667,146.6233333
2014/1/22,20:18:06,千葉県東方沖,35°22.0′N,140°30.7′E,26 km,3.4,震度１,35.36666667,140.5116667
2014/1/23,2:21:29,秋田県内陸南部,39°33.2′N,140°25.9′E,8 km,1.9,震度１,39.55333333,140.4316667
2014/1/23,13:32:05,房総半島南方沖,34°16.2′N,140°18.4′E,49 km,3.9,震度１,34.27,140.3066667
2014/1/23,17:51:49,八丈島近海,33°17.2′N,139°29.7′E,14 km,3.6,震度１,33.28666667,139.495
2014/1/23,18:20:57,千葉県東方沖,35°13.2′N,140°59.4′E,40 km,4.5,震度２,35.22,140.99
2014/1/24,1:10:53,茨城県北部,36°27.2′N,140°36.3′E,55 km,3.9,震度２,36.45333333,140.605
2014/1/24,5:27:16,秋田県内陸南部,39°33.2′N,140°26.0′E,8 km,2.6,震度１,39.55333333,140.4333333
2014/1/24,5:38:55,新潟県中越地方,37°12.8′N,138°53.3′E,10 km,3.2,震度２,37.21333333,138.8883333
2014/1/24,8:13:12,岩手県沖,40°21.3′N,142°04.6′E,50 km,3.3,震度１,40.355,142.0766667
2014/1/24,15:10:25,茨城県北部,36°40.2′N,140°37.4′E,6 km,2.7,震度１,36.67,140.6233333
2014/1/24,15:35:56,福井県嶺北,36°10.6′N,136°16.1′E,12 km,3,震度２,36.17666667,136.2683333
2014/1/24,15:37:17,宮城県沖,38°08.3′N,141°46.3′E,55 km,3.9,震度１,38.13833333,141.7716667
2014/1/24,17:47:42,福島県沖,37°20.9′N,141°17.8′E,33 km,3.4,震度１,37.34833333,141.2966667
2014/1/24,18:34:32,茨城県北部,36°40.2′N,140°37.8′E,6 km,2.5,震度１,36.67,140.63
2014/1/25,5:29:36,宮古島近海,24°50.0′N,125°22.6′E,48 km,3.4,震度１,24.83333333,125.3766667
2014/1/25,17:48:19,浦河沖,41°55.6′N,142°27.8′E,62 km,3.8,震度１,41.92666667,142.4633333
2014/1/25,18:24:12,奄美大島近海,27°57.3′N,128°55.6′E,44 km,3.2,震度１,27.955,128.9266667
2014/1/25,21:27:26,千葉県北西部,35°37.1′N,140°06.0′E,72 km,3.6,震度２,35.61833333,140.1
2014/1/26,8:53:29,宮城県沖,38°42.1′N,141°47.5′E,53 km,3,震度１,38.70166667,141.7916667
2014/1/26,10:29:54,茨城県沖,36°28.1′N,140°55.4′E,33 km,2.9,震度１,36.46833333,140.9233333
2014/1/26,12:41:11,福島県沖,37°30.6′N,141°22.2′E,50 km,4,震度１,37.51,141.37
2014/1/26,14:48:44,和歌山県北部,34°01.6′N,135°13.9′E,6 km,2.6,震度１,34.02666667,135.2316667
2014/1/26,18:36:02,福島県沖,37°42.0′N,141°44.1′E,37 km,3.8,震度２,37.7,141.735
2014/1/28,4:22:09,岩手県沖,40°21.4′N,142°04.8′E,51 km,3.5,震度１,40.35666667,142.08
2014/1/28,5:25:29,茨城県沖,36°18.5′N,141°04.8′E,47 km,4.3,震度２,36.30833333,141.08
2014/1/28,5:26:48,茨城県沖,36°19.0′N,141°05.4′E,46 km,4,震度２,36.31666667,141.09
2014/1/28,8:58:27,茨城県北部,36°39.6′N,140°36.7′E,8 km,2.7,震度１,36.66,140.6116667
2014/1/28,14:33:19,日高地方東部,42°18.9′N,143°02.6′E,51 km,3.5,震度１,42.315,143.0433333
2014/1/28,17:35:29,茨城県沖,35°56.2′N,140°52.0′E,38 km,3.6,震度１,35.93666667,140.8666667
2014/1/28,20:17:19,茨城県北部,36°40.3′N,140°37.4′E,6 km,2.8,震度１,36.67166667,140.6233333
2014/1/28,20:31:02,宮城県沖,38°54.4′N,142°03.9′E,56 km,3.4,震度１,38.90666667,142.065
2014/1/28,20:49:12,沖縄本島北西沖,26°57.2′N,127°05.2′E,94 km,4.7,震度２,26.95333333,127.0866667
2014/1/28,22:46:55,秋田県内陸南部,39°35.0′N,140°22.1′E,6 km,2.4,震度２,39.58333333,140.3683333
2014/1/28,23:11:47,新潟県中越地方,36°57.2′N,138°36.6′E,9 km,3.1,震度２,36.95333333,138.61
2014/1/29,2:26:50,茨城県沖,36°44.5′N,141°03.7′E,28 km,3.3,震度１,36.74166667,141.0616667
2014/1/29,6:28:56,群馬県北部,36°54.0′N,139°23.5′E,5 km,3.1,震度２,36.9,139.3916667
2014/1/29,13:12:30,茨城県沖,36°39.0′N,141°02.2′E,46 km,3.3,震度１,36.65,141.0366667
2014/1/30,17:15:23,長野県中部,36°23.7′N,137°48.8′E,6 km,1.7,震度１,36.395,137.8133333
2014/1/30,17:35:07,日高地方中部,42°29.7′N,142°38.3′E,30 km,3.9,震度１,42.495,142.6383333
2014/1/31,22:02:09,静岡県中部,34°57.9′N,138°15.0′E,28 km,3.3,震度２,34.965,138.25
2014/2/1,9:49:57,青森県東方沖,40°54.4′N,142°07.7′E,51 km,3.8,震度２,40.90666667,142.1283333
2014/2/2,7:54:11,北海道南西沖,42°04.8′N,139°21.2′E,9 km,3.4,震度１,42.08,139.3533333
2014/2/2,14:31:40,和歌山県北部,34°12.8′N,135°13.2′E,4 km,1.8,震度１,34.21333333,135.22
2014/2/2,15:05:39,奄美大島近海,27°56.0′N,128°53.6′E,46 km,4.5,震度４,27.93333333,128.8933333
2014/2/2,17:13:25,岩手県沖,39°38.2′N,142°06.4′E,49 km,3.9,震度２,39.63666667,142.1066667
2014/2/2,20:08:58,熊本県阿蘇地方,32°47.3′N,131°01.7′E,6 km,3.1,震度３,32.78833333,131.0283333
2014/2/2,20:13:39,熊本県阿蘇地方,32°47.4′N,131°01.9′E,6 km,2.5,震度１,32.79,131.0316667
2014/2/2,21:31:32,熊本県阿蘇地方,32°47.3′N,131°01.7′E,5 km,2.2,震度１,32.78833333,131.0283333
2014/2/3,0:43:46,熊本県阿蘇地方,32°47.2′N,131°01.5′E,6 km,3.1,震度２,32.78666667,131.025
2014/2/3,12:08:46,北海道東方沖,43°21.4′N,146°47.4′E,45 km,4.2,震度２,43.35666667,146.79
2014/2/3,21:07:44,三重県南東沖,34°16.2′N,136°40.1′E,37 km,3.9,震度２,34.27,136.6683333
2014/2/4,5:14:55,茨城県北部,36°44.8′N,140°35.0′E,10 km,2.8,震度１,36.74666667,140.5833333
2014/2/4,6:04:21,岩手県沖,39°52.6′N,142°10.2′E,47 km,3.4,震度１,39.87666667,142.17
2014/2/4,7:50:31,茨城県北部,36°45.3′N,140°36.8′E,6 km,3,震度１,36.755,140.6133333
2014/2/4,8:03:37,茨城県北部,36°45.1′N,140°36.7′E,6 km,2.9,震度１,36.75166667,140.6116667
2014/2/4,9:35:31,福島県沖,37°47.0′N,141°37.5′E,48 km,4.7,震度２,37.78333333,141.625
2014/2/4,11:14:11,岩手県沖,39°06.6′N,142°06.9′E,45 km,3.5,震度１,39.11,142.115
2014/2/4,18:49:03,宮城県沖,38°25.7′N,142°01.7′E,46 km,3.9,震度１,38.42833333,142.0283333
2014/2/5,0:47:51,熊本県阿蘇地方,32°47.2′N,131°01.8′E,7 km,2.1,震度１,32.78666667,131.03
2014/2/5,23:30:59,岩手県沖,40°21.5′N,142°05.7′E,51 km,3.7,震度２,40.35833333,142.095
2014/2/6,0:46:10,茨城県南部,36°06.5′N,139°47.8′E,76 km,3.7,震度２,36.10833333,139.7966667
2014/2/6,2:32:13,宮城県沖,38°38.5′N,142°25.6′E,40 km,5.3,震度４,38.64166667,142.4266667
2014/2/6,2:37:02,宮城県沖,38°38.9′N,142°23.6′E,39 km,3.8,震度１,38.64833333,142.3933333
2014/2/6,2:46:58,宮城県沖,38°38.5′N,142°23.0′E,39 km,3.6,震度１,38.64166667,142.3833333
2014/2/6,8:38:29,福島県沖,37°22.6′N,141°20.3′E,31 km,3.3,震度１,37.37666667,141.3383333
2014/2/6,14:03:00,父島近海,27°06.8′N,141°45.0′E,74 km,4.4,震度２,27.11333333,141.75
2014/2/6,20:32:27,宮古島近海,24°48.6′N,125°20.5′E,48 km,5,震度３,24.81,125.3416667
2014/2/6,21:10:27,宮城県沖,38°26.8′N,141°54.5′E,62 km,4.2,震度３,38.44666667,141.9083333
2014/2/7,9:43:42,福島県会津,37°40.5′N,139°55.7′E,8 km,3.5,震度３,37.675,139.9283333
2014/2/7,12:14:21,北海道東方沖,43°18.5′N,147°17.1′E,34 km,4.7,震度１,43.30833333,147.285
2014/2/8,0:30:12,福島県会津,37°01.8′N,139°22.3′E,6 km,1.7,震度１,37.03,139.3716667
2014/2/8,2:18:33,福島県沖,37°31.0′N,141°28.1′E,48 km,5,震度４,37.51666667,141.4683333
2014/2/8,7:59:43,兵庫県南東部,34°42.6′N,135°17.7′E,12 km,2.3,震度１,34.71,135.295
2014/2/8,11:34:22,福島県沖,37°03.9′N,141°10.6′E,51 km,4.8,震度４,37.065,141.1766667
2014/2/8,21:12:44,北海道東方沖,43°40.7′N,147°48.1′E,0 km,4.9,震度１,43.67833333,147.8016667
2014/2/9,12:50:19,福島県沖,37°01.0′N,141°09.2′E,52 km,4.1,震度３,37.01666667,141.1533333
2014/2/9,13:58:56,奄美大島近海,28°20.0′N,129°22.6′E,14 km,3,震度２,28.33333333,129.3766667
2014/2/9,19:54:51,宮城県沖,38°08.4′N,141°55.1′E,57 km,4.2,震度３,38.14,141.9183333
2014/2/9,22:34:28,北海道東方沖,43°24.5′N,147°06.4′E,63 km,4.7,震度２,43.40833333,147.1066667
2014/2/10,7:57:30,十勝地方南部,42°21.8′N,143°06.3′E,51 km,4.2,震度２,42.36333333,143.105
2014/2/10,9:52:52,茨城県北部,36°40.9′N,140°39.9′E,11 km,3.7,震度２,36.68166667,140.665
2014/2/10,18:37:54,茨城県北部,36°41.2′N,140°39.1′E,10 km,3.3,震度２,36.68666667,140.6516667
2014/2/10,18:38:01,三陸沖,39°41.5′N,143°38.1′E,29 km,5,震度１,39.69166667,143.635
2014/2/10,19:03:55,三陸沖,39°40.2′N,143°41.8′E,18 km,5,震度２,39.67,143.6966667
2014/2/10,19:05:47,三陸沖,39°39.9′N,143°39.3′E,16 km,4.8,震度１,39.665,143.655
2014/2/10,19:30:45,三陸沖,39°38.8′N,143°41.2′E,26 km,4.6,震度１,39.64666667,143.6866667
2014/2/10,23:34:22,岐阜県美濃中西部,35°24.9′N,136°57.7′E,8 km,2.4,震度１,35.415,136.9616667
2014/2/11,4:14:39,房総半島南方沖,34°11.6′N,140°09.8′E,91 km,5.3,震度３,34.19333333,140.1633333
2014/2/11,8:39:30,宮城県沖,38°51.3′N,142°03.1′E,46 km,3.8,震度２,38.855,142.0516667
2014/2/11,9:39:43,福島県沖,37°24.0′N,141°46.8′E,44 km,3.7,震度１,37.4,141.78
2014/2/11,13:23:41,福島県沖,37°12.0′N,141°23.3′E,48 km,3.8,震度１,37.2,141.3883333
2014/2/11,15:05:30,浦河沖,41°54.9′N,142°19.7′E,72 km,4.6,震度２,41.915,142.3283333
2014/2/12,0:22:06,千葉県東方沖,35°37.4′N,141°01.8′E,16 km,4.2,震度２,35.62333333,141.03
2014/2/12,5:22:09,青森県東方沖,41°02.5′N,142°03.0′E,56 km,3.6,震度１,41.04166667,142.05
2014/2/12,6:34:33,宮城県沖,38°17.5′N,141°30.6′E,19 km,4.2,震度２,38.29166667,141.51
2014/2/12,12:33:02,宮古島近海,25°00.6′N,125°36.1′E,53 km,3.9,震度１,25.01,125.6016667
2014/2/12,13:10:53,奄美大島近海,27°59.1′N,130°09.6′E,44 km,3.9,震度１,27.985,130.16
2014/2/12,19:39:10,茨城県北部,36°37.6′N,140°39.1′E,8 km,2.4,震度１,36.62666667,140.6516667
2014/2/12,23:22:30,岐阜県美濃中西部,35°46.2′N,137°06.1′E,8 km,3.4,震度２,35.77,137.1016667
2014/2/13,3:24:49,福島県浜通り,37°02.0′N,140°40.7′E,16 km,3.1,震度１,37.03333333,140.6783333
2014/2/13,15:57:05,岩手県沖,39°00.3′N,142°11.5′E,48 km,3.5,震度１,39.005,142.1916667
2014/2/13,20:15:20,千葉県東方沖,35°48.8′N,140°58.9′E,15 km,4.1,震度２,35.81333333,140.9816667
2014/2/13,21:46:31,和歌山県北部,33°57.1′N,135°24.6′E,36 km,2.8,震度１,33.95166667,135.41
2014/2/14,10:53:29,種子島南東沖,30°11.6′N,131°41.0′E,49 km,4,震度１,30.19333333,131.6833333
2014/2/14,14:23:20,和歌山県北部,34°13.6′N,135°13.1′E,4 km,2.4,震度１,34.22666667,135.2183333
2014/2/14,19:04:18,茨城県北部,36°30.2′N,140°29.0′E,67 km,3.8,震度２,36.50333333,140.4833333
2014/2/15,1:46:10,瀬戸内海中部,34°03.1′N,133°12.2′E,14 km,3.1,震度１,34.05166667,133.2033333
2014/2/15,3:54:22,茨城県沖,36°42.4′N,141°19.3′E,40 km,3.8,震度１,36.70666667,141.3216667
2014/2/15,6:57:17,和歌山県北部,33°57.1′N,135°24.6′E,36 km,2.9,震度１,33.95166667,135.41
2014/2/15,22:07:31,安芸灘,34°06.9′N,132°43.8′E,41 km,2.9,震度１,34.115,132.73
2014/2/15,23:50:02,栃木県北部,36°54.6′N,139°42.5′E,5 km,2.8,震度１,36.91,139.7083333
2014/2/16,5:53:17,茨城県北部,36°44.7′N,140°37.2′E,4 km,3.4,震度２,36.745,140.62
2014/2/16,6:12:24,宮城県沖,38°38.2′N,142°22.6′E,41 km,4.3,震度１,38.63666667,142.3766667
2014/2/16,6:39:36,茨城県北部,36°44.9′N,140°37.9′E,4 km,3.2,震度１,36.74833333,140.6316667
2014/2/16,6:41:03,茨城県北部,36°44.9′N,140°38.0′E,3 km,3.4,震度２,36.74833333,140.6333333
2014/2/16,17:13:58,鹿児島県薩摩地方,31°44.0′N,130°52.4′E,8 km,2.7,震度２,31.73333333,130.8733333
2014/2/16,17:49:51,鹿児島県薩摩地方,31°56.3′N,130°48.3′E,1 km,2,震度１,31.93833333,130.805
2014/2/17,11:37:40,紀伊水道,34°06.8′N,135°06.3′E,8 km,2.4,震度１,34.11333333,135.105
2014/2/17,19:46:16,薩摩半島西方沖,31°24.8′N,129°29.3′E,5 km,3.8,震度１,31.41333333,129.4883333
2014/2/18,9:30:15,千葉県東方沖,35°38.6′N,140°58.4′E,15 km,4,震度１,35.64333333,140.9733333
2014/2/18,13:56:06,宮城県沖,38°26.1′N,142°02.5′E,48 km,4.1,震度２,38.435,142.0416667
2014/2/18,16:41:27,茨城県北部,36°41.1′N,140°39.1′E,10 km,2.4,震度１,36.685,140.6516667
2014/2/18,17:50:43,岩手県沖,39°07.7′N,142°23.0′E,31 km,3.9,震度１,39.12833333,142.3833333
