date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2006/2/24,22:09:59,紀伊水道,33°42.4′N,135°18.9′E,40 km,2.9,震度１,33.70666667,135.315
2006/2/25,4:25:23,岩手県内陸北部,40°10.1′N,141°08.0′E,9 km,2.3,震度１,40.16833333,141.1333333
2006/2/25,8:01:44,北海道東方沖,43°35.0′N,146°23.8′E,73 km,4.2,震度１,43.58333333,146.3966667
2006/2/25,8:10:44,岩手県内陸北部,40°10.3′N,141°08.0′E,9 km,2.4,震度１,40.17166667,141.1333333
2006/2/25,10:03:10,奄美大島北東沖,29°34.2′N,130°10.2′E,23 km,4.2,震度２,29.57,130.17
2006/2/25,10:22:58,静岡県伊豆地方,35°01.0′N,139°05.7′E,6 km,2.7,震度２,35.01666667,139.095
2006/2/26,4:15:28,新島・神津島近海,34°23.7′N,139°14.4′E,8 km,2.1,震度１,34.395,139.24
2006/2/26,18:11:09,青森県東方沖,40°28.7′N,142°23.8′E,80 km,4,震度２,40.47833333,142.3966667
2006/2/27,13:47:04,愛媛県南予,33°29.3′N,132°34.6′E,41 km,3.6,震度２,33.48833333,132.5766667
2006/2/27,18:10:57,沖縄本島近海,26°40.8′N,127°44.9′E,53 km,4.1,震度２,26.68,127.7483333
2006/2/28,6:48:28,静岡県伊豆地方,34°59.8′N,139°04.0′E,3 km,2.7,震度２,34.99666667,139.0666667
2006/2/28,14:33:06,岩手県内陸南部,38°53.9′N,141°03.0′E,8 km,2.4,震度１,38.89833333,141.05
2006/3/1,8:44:52,択捉島付近,44°26.9′N,147°18.9′E,142 km,4.5,震度１,44.44833333,147.315
2006/3/1,13:31:36,岐阜県美濃中西部,35°59.2′N,136°48.2′E,9 km,2.8,震度１,35.98666667,136.8033333
2006/3/1,15:13:38,京都府南部,35°02.3′N,135°33.9′E,10 km,2.6,震度１,35.03833333,135.565
2006/3/2,3:40:12,奄美大島近海,28°03.6′N,129°00.6′E,15 km,4.9,震度３,28.06,129.01
2006/3/2,5:39:35,岐阜県美濃中西部,35°40.8′N,137°05.1′E,4 km,2.7,震度１,35.68,137.085
2006/3/2,20:37:37,宮古島近海,24°49.6′N,125°23.7′E,50 km,4,震度２,24.82666667,125.395
2006/3/2,22:25:12,三重県南東沖,32°59.1′N,136°51.3′E,39 km,3.9,震度２,32.985,136.855
2006/3/2,23:28:44,和歌山県北部,34°12.7′N,135°12.5′E,4 km,4.1,震度３,34.21166667,135.2083333
2006/3/3,0:50:43,和歌山県北部,34°12.7′N,135°12.3′E,4 km,1.6,震度１,34.21166667,135.205
2006/3/3,0:52:33,宮城県沖,38°42.0′N,142°15.4′E,39 km,4.4,震度１,38.7,142.2566667
2006/3/3,1:08:52,和歌山県北部,34°12.5′N,135°12.6′E,4 km,1.4,震度１,34.20833333,135.21
2006/3/3,1:11:26,和歌山県北部,34°12.5′N,135°12.6′E,4 km,1.9,震度１,34.20833333,135.21
2006/3/3,10:44:40,天草灘,32°05.7′N,129°53.4′E,12 km,3.3,震度１,32.095,129.89
2006/3/5,3:38:14,三重県南東沖,33°46.3′N,137°36.3′E,353 km,5.3,震度２,33.77166667,137.605
2006/3/5,13:14:42,福岡県北西沖,33°42.5′N,130°14.1′E,6 km,2.7,震度２,33.70833333,130.235
2006/3/5,14:18:27,奄美大島近海,28°03.2′N,129°01.3′E,15 km,3.5,震度１,28.05333333,129.0216667
2006/3/5,17:40:34,紀伊水道,34°10.4′N,135°04.1′E,9 km,2.4,震度１,34.17333333,135.0683333
2006/3/6,12:49:49,日向灘,32°43.8′N,132°27.0′E,35 km,2.9,震度１,32.73,132.45
2006/3/6,16:51:28,和歌山県北部,34°12.5′N,135°12.4′E,4 km,2.6,震度２,34.20833333,135.2066667
2006/3/6,17:05:28,和歌山県北部,34°12.4′N,135°12.5′E,4 km,1.7,震度１,34.20666667,135.2083333
2006/3/6,18:19:03,和歌山県北部,34°12.4′N,135°12.3′E,4 km,2.1,震度１,34.20666667,135.205
2006/3/7,12:46:48,新潟県中越地方,37°20.2′N,138°59.8′E,8 km,3.8,震度２,37.33666667,138.9966667
2006/3/7,19:15:27,釧路地方中南部,43°19.6′N,144°11.9′E,0 km,3,震度１,43.32666667,144.1983333
2006/3/8,7:30:27,新潟県上越地方,37°04.4′N,138°31.0′E,11 km,2.2,震度１,37.07333333,138.5166667
2006/3/8,15:35:46,択捉島南東沖,43°53.7′N,148°17.7′E,0 km,5.1,震度１,43.895,148.295
2006/3/8,15:59:14,福井県嶺北,35°54.5′N,136°45.4′E,9 km,2.5,震度１,35.90833333,136.7566667
2006/3/9,21:36:41,岐阜県飛騨地方,36°03.9′N,137°33.0′E,5 km,1.8,震度１,36.065,137.55
2006/3/10,1:19:05,福島県会津,37°15.6′N,139°55.1′E,7 km,2.7,震度２,37.26,139.9183333
2006/3/10,13:39:12,福島県会津,37°23.9′N,139°40.7′E,4 km,2.7,震度１,37.39833333,139.6783333
2006/3/10,17:28:52,沖縄本島近海,26°07.2′N,127°52.7′E,46 km,4.1,震度２,26.12,127.8783333
2006/3/10,17:55:49,茨城県沖,36°43.6′N,141°10.7′E,75 km,4.5,震度２,36.72666667,141.1783333
2006/3/10,20:07:18,与那国島近海,24°21.6′N,122°59.0′E,48 km,4.8,震度２,24.36,122.9833333
2006/3/10,21:59:23,島根県西部,34°58.8′N,132°21.3′E,8 km,2.3,震度１,34.98,132.355
2006/3/11,7:24:22,与那国島近海,24°21.3′N,122°59.9′E,48 km,4.5,震度２,24.355,122.9983333
2006/3/12,2:42:33,沖縄本島近海,26°41.0′N,127°55.9′E,65 km,4,震度１,26.68333333,127.9316667
2006/3/12,3:51:01,宮城県沖,38°11.0′N,141°41.3′E,50 km,4.1,震度２,38.18333333,141.6883333
2006/3/12,5:11:17,和歌山県北部,34°12.4′N,135°12.3′E,4 km,2.7,震度２,34.20666667,135.205
2006/3/12,6:36:49,和歌山県北部,34°12.4′N,135°12.2′E,5 km,2,震度１,34.20666667,135.2033333
2006/3/12,7:06:44,岩手県沖,40°06.9′N,142°27.2′E,35 km,5,震度３,40.115,142.4533333
2006/3/12,9:36:37,天草灘,32°27.9′N,129°50.3′E,12 km,3.2,震度１,32.465,129.8383333
2006/3/13,8:48:46,和歌山県北部,34°12.4′N,135°12.1′E,4 km,1.9,震度１,34.20666667,135.2016667
2006/3/13,12:00:38,茨城県沖,36°02.8′N,141°45.9′E,58 km,4.7,震度１,36.04666667,141.765
2006/3/13,12:41:21,茨城県南部,36°14.1′N,140°05.9′E,56 km,4.1,震度３,36.235,140.0983333
2006/3/13,13:06:09,茨城県沖,36°03.3′N,141°45.9′E,59 km,5.1,震度２,36.055,141.765
2006/3/13,13:15:32,茨城県沖,36°04.0′N,141°40.2′E,56 km,5.1,震度２,36.06666667,141.67
2006/3/13,15:55:50,茨城県沖,36°03.1′N,141°43.9′E,56 km,4.9,震度１,36.05166667,141.7316667
2006/3/14,12:01:58,新潟県上中越沖,37°30.0′N,138°10.4′E,27 km,3.5,震度１,37.5,138.1733333
2006/3/14,16:24:25,トカラ列島近海,29°43.3′N,130°02.6′E,13 km,3.2,震度１,29.72166667,130.0433333
2006/3/15,12:25:13,青森県東方沖,41°33.5′N,142°03.2′E,66 km,3.6,震度１,41.55833333,142.0533333
2006/3/15,12:54:53,岐阜県美濃中西部,35°25.3′N,136°35.0′E,41 km,2.9,震度１,35.42166667,136.5833333
2006/3/16,6:24:22,愛知県西部,35°16.9′N,137°03.1′E,43 km,4,震度２,35.28166667,137.0516667
2006/3/16,13:33:07,日向灘,32°28.2′N,132°18.4′E,31 km,3.4,震度１,32.47,132.3066667
2006/3/16,15:36:20,日高地方中部,42°19.2′N,142°25.2′E,9 km,2.3,震度２,42.32,142.42
2006/3/18,16:02:17,奄美大島北東沖,29°35.5′N,130°07.1′E,28 km,3.8,震度１,29.59166667,130.1183333
2006/3/18,21:19:19,青森県東方沖,41°35.2′N,141°55.3′E,65 km,3.7,震度１,41.58666667,141.9216667
2006/3/19,4:19:43,与那国島近海,24°57.9′N,123°05.5′E,133 km,4.5,震度１,24.965,123.0916667
2006/3/19,16:27:45,宮城県沖,38°44.9′N,141°38.8′E,65 km,4.1,震度３,38.74833333,141.6466667
2006/3/19,22:47:11,宮城県沖,38°49.2′N,141°37.8′E,69 km,3.9,震度２,38.82,141.63
2006/3/20,1:36:58,日向灘,32°03.9′N,131°52.2′E,32 km,3.3,震度１,32.065,131.87
2006/3/20,2:51:20,紀伊水道,34°09.0′N,135°04.3′E,9 km,2.9,震度１,34.15,135.0716667
2006/3/20,4:21:55,宮城県沖,38°45.9′N,142°18.6′E,42 km,3.6,震度１,38.765,142.31
2006/3/20,6:15:04,父島近海,27°33.6′N,142°05.1′E,47 km,4.4,震度１,27.56,142.085
2006/3/21,2:00:01,五島列島近海,32°47.5′N,128°39.5′E,14 km,2.8,震度１,32.79166667,128.6583333
2006/3/21,6:41:26,豊後水道,33°25.4′N,132°20.2′E,45 km,3.2,震度２,33.42333333,132.3366667
2006/3/21,7:33:18,和歌山県北部,34°12.3′N,135°19.1′E,7 km,2.7,震度１,34.205,135.3183333
2006/3/21,13:37:53,周防灘,33°47.0′N,131°58.6′E,16 km,2.7,震度１,33.78333333,131.9766667
2006/3/21,18:54:35,奄美大島近海,28°03.2′N,129°01.4′E,14 km,4.2,震度３,28.05333333,129.0233333
2006/3/21,20:22:03,群馬県北部,36°42.0′N,139°19.4′E,8 km,2.6,震度２,36.7,139.3233333
