date,time,epicenter,緯度,経度,depth,magnitude,maxshindo,lat,lng
2005/1/12,13:04:38,釧路沖,43°01.8′N,145°06.0′E,55 km,3.9,震度１,43.03,145.1
2005/1/12,14:05:40,福岡県福岡地方,33°47.8′N,130°37.8′E,15 km,3.3,震度２,33.79666667,130.63
2005/1/12,22:35:01,浦河沖,41°57.5′N,142°19.6′E,67 km,4,震度２,41.95833333,142.3266667
2005/1/13,2:08:50,兵庫県南西部,34°53.2′N,134°25.8′E,17 km,2.9,震度１,34.88666667,134.43
2005/1/13,4:45:19,根室地方北部,43°36.9′N,144°42.1′E,6 km,3.5,震度３,43.615,144.7016667
2005/1/13,5:03:32,釧路沖,42°24.5′N,145°31.0′E,43 km,5.1,震度２,42.40833333,145.5166667
2005/1/13,9:48:33,島根県東部,35°18.1′N,133°14.2′E,13 km,3.1,震度１,35.30166667,133.2366667
2005/1/13,10:48:21,伊豆大島近海,34°36.5′N,139°13.0′E,13 km,3.1,震度１,34.60833333,139.2166667
2005/1/14,12:32:10,八丈島東方沖,32°28.4′N,140°31.3′E,88 km,4.2,震度１,32.47333333,140.5216667
2005/1/14,16:32:26,愛知県西部,35°18.4′N,136°51.2′E,13 km,2.9,震度１,35.30666667,136.8533333
2005/1/14,22:22:39,千葉県北西部,35°35.2′N,140°09.7′E,69 km,3.8,震度１,35.58666667,140.1616667
2005/1/15,15:42:30,熊本県熊本地方,32°38.2′N,130°50.5′E,8 km,4.1,震度４,32.63666667,130.8416667
2005/1/16,5:13:36,釧路沖,42°59.0′N,145°25.6′E,47 km,3.7,震度１,42.98333333,145.4266667
2005/1/16,7:59:40,釧路地方中南部,43°04.7′N,145°00.6′E,61 km,4.3,震度２,43.07833333,145.01
2005/1/16,15:57:29,新潟県中越地方,37°15.2′N,138°56.1′E,11 km,2.7,震度１,37.25333333,138.935
2005/1/16,19:28:20,宮城県北部,38°52.8′N,141°35.3′E,76 km,3.2,震度１,38.88,141.5883333
2005/1/16,22:02:35,熊本県熊本地方,32°38.1′N,130°50.1′E,7 km,2,震度１,32.635,130.835
2005/1/17,4:54:12,新潟県中越地方,37°18.9′N,138°55.9′E,10 km,2.9,震度１,37.315,138.9316667
2005/1/17,16:36:22,釧路沖,42°58.9′N,145°25.9′E,47 km,4.4,震度２,42.98166667,145.4316667
2005/1/17,23:36:54,新潟県中越地方,37°29.2′N,139°03.6′E,0 km,2.3,震度１,37.48666667,139.06
2005/1/18,6:11:39,五島列島近海,32°42.8′N,128°45.6′E,6 km,2.1,震度１,32.71333333,128.76
2005/1/18,11:08:11,新潟県中越地方,37°22.3′N,138°59.8′E,8 km,3.7,震度２,37.37166667,138.9966667
2005/1/18,11:44:40,奄美大島近海,28°25.6′N,129°17.9′E,3 km,3.1,震度１,28.42666667,129.2983333
2005/1/18,19:58:30,新潟県中越地方,37°11.3′N,138°48.7′E,9 km,3.4,震度２,37.18833333,138.8116667
2005/1/18,21:50:33,新潟県中越地方,37°22.2′N,138°59.8′E,8 km,4.7,震度４,37.37,138.9966667
2005/1/18,23:09:07,釧路沖,42°52.5′N,145°00.4′E,50 km,6.4,震度５強,42.875,145.0066667
2005/1/18,23:33:55,青森県東方沖,41°33.5′N,142°04.8′E,65 km,3.6,震度１,41.55833333,142.08
2005/1/19,1:54:31,熊本県熊本地方,32°46.6′N,130°56.4′E,7 km,2.5,震度１,32.77666667,130.94
2005/1/19,3:47:23,釧路沖,42°52.5′N,145°06.5′E,47 km,3.9,震度１,42.875,145.1083333
2005/1/19,14:39:46,栃木県北部,36°50.1′N,140°15.7′E,101 km,3.4,震度１,36.835,140.2616667
2005/1/19,15:11:30,関東東方沖,33°56.2′N,142°01.1′E,31 km,6.8,震度１,33.93666667,142.0183333
2005/1/19,16:53:10,沖縄本島近海,25°37.1′N,126°41.7′E,72 km,4.5,震度１,25.61833333,126.695
2005/1/19,19:09:44,新潟県中越地方,37°11.0′N,138°48.8′E,9 km,2.9,震度１,37.18333333,138.8133333
2005/1/19,21:15:57,山口県中部,34°12.7′N,131°27.3′E,10 km,2.8,震度１,34.21166667,131.455
2005/1/20,1:11:31,新潟県中越地方,37°22.7′N,138°57.4′E,13 km,3.6,震度２,37.37833333,138.9566667
2005/1/20,3:06:26,岐阜県飛騨地方,35°57.7′N,137°30.2′E,10 km,2.5,震度１,35.96166667,137.5033333
2005/1/20,6:12:43,紀伊水道,34°02.7′N,135°08.1′E,6 km,2.4,震度１,34.045,135.135
2005/1/20,11:41:07,新潟県中越地方,37°03.4′N,138°49.2′E,6 km,2.8,震度２,37.05666667,138.82
2005/1/20,12:01:35,釧路沖,43°00.7′N,144°51.5′E,61 km,4.2,震度２,43.01166667,144.8583333
2005/1/20,20:00:54,岩手県沿岸北部,40°14.6′N,141°38.9′E,76 km,2.7,震度１,40.24333333,141.6483333
2005/1/20,22:25:20,新潟県中越地方,37°13.1′N,138°54.1′E,10 km,3.5,震度２,37.21833333,138.9016667
2005/1/21,12:12:42,日向灘,32°07.3′N,131°45.2′E,36 km,3.3,震度１,32.12166667,131.7533333
2005/1/21,13:04:10,長野県北部,36°49.9′N,138°17.0′E,12 km,2.2,震度１,36.83166667,138.2833333
2005/1/21,23:28:22,与那国島近海,24°39.9′N,122°28.9′E,89 km,5.1,震度１,24.665,122.4816667
2005/1/22,8:50:10,熊本県熊本地方,32°38.2′N,130°51.0′E,7 km,2.1,震度１,32.63666667,130.85
2005/1/22,15:29:57,千葉県東方沖,35°38.1′N,140°59.7′E,18 km,3.8,震度１,35.635,140.995
2005/1/22,16:10:05,沖縄本島近海,26°21.9′N,127°44.2′E,16 km,2.8,震度１,26.365,127.7366667
2005/1/23,7:34:17,釧路沖,42°58.4′N,145°00.0′E,54 km,3.3,震度１,42.97333333,145
2005/1/23,8:24:36,宮城県沖,38°38.6′N,141°55.0′E,10 km,4.1,震度１,38.64333333,141.9166667
2005/1/23,8:41:46,十勝地方中部,42°37.5′N,142°58.3′E,106 km,4.5,震度２,42.625,142.9716667
2005/1/23,15:44:00,豊後水道,33°01.7′N,132°02.2′E,59 km,3.4,震度１,33.02833333,132.0366667
2005/1/23,17:26:00,熊本県天草・芦北地方,32°22.9′N,130°37.1′E,10 km,2.7,震度１,32.38166667,130.6183333
2005/1/24,10:31:23,茨城県南部,36°04.9′N,139°53.3′E,47 km,3,震度１,36.08166667,139.8883333
2005/1/24,11:34:33,奄美大島近海,28°32.9′N,129°48.6′E,53 km,3.8,震度１,28.54833333,129.81
2005/1/25,0:49:51,鳥取県東部,35°21.5′N,134°14.5′E,7 km,2.1,震度１,35.35833333,134.2416667
2005/1/25,8:55:26,宮城県沖,38°48.1′N,141°34.8′E,64 km,3,震度１,38.80166667,141.58
2005/1/25,11:09:03,新島・神津島近海,34°21.6′N,139°08.5′E,0 km,2.4,震度１,34.36,139.1416667
2005/1/25,16:29:27,滋賀県北部,35°26.8′N,136°16.1′E,8 km,3.2,震度１,35.44666667,136.2683333
2005/1/25,19:11:07,新潟県中越地方,37°13.0′N,138°50.0′E,9 km,2.5,震度１,37.21666667,138.8333333
2005/1/26,2:17:46,宮城県沖,38°50.6′N,141°36.2′E,73 km,3.2,震度１,38.84333333,141.6033333
2005/1/26,5:30:04,三重県南東沖,33°15.7′N,137°08.2′E,42 km,4.1,震度１,33.26166667,137.1366667
2005/1/26,8:50:13,新潟県中越地方,37°16.4′N,138°58.6′E,9 km,3,震度３,37.27333333,138.9766667
2005/1/26,16:37:15,新潟県中越地方,37°20.6′N,138°54.7′E,7 km,2.3,震度１,37.34333333,138.9116667
2005/1/27,8:43:44,茨城県沖,36°40.7′N,141°25.6′E,48 km,3.9,震度２,36.67833333,141.4266667
2005/1/27,12:56:45,父島近海,27°23.0′N,141°12.8′E,200 km,5.4,震度１,27.38333333,141.2133333
2005/1/27,14:38:14,福井県嶺南,35°35.9′N,136°08.6′E,12 km,2.8,震度１,35.59833333,136.1433333
2005/1/27,16:42:47,新潟県中越地方,37°22.0′N,139°01.8′E,0 km,3.5,震度２,37.36666667,139.03
2005/1/28,4:49:16,釧路沖,42°52.7′N,145°05.6′E,48 km,4.5,震度２,42.87833333,145.0933333
2005/1/28,6:48:12,千葉県北西部,35°39.6′N,140°03.3′E,74 km,3.7,震度２,35.66,140.055
2005/1/28,7:33:42,釧路沖,42°52.2′N,145°05.8′E,47 km,3.8,震度１,42.87,145.0966667
2005/1/28,11:07:24,奄美大島近海,28°18.4′N,129°33.6′E,35 km,3.9,震度２,28.30666667,129.56
2005/1/29,0:01:03,岩手県沖,40°21.2′N,142°04.8′E,50 km,3.7,震度２,40.35333333,142.08
2005/1/29,10:26:44,岩手県沿岸北部,40°04.3′N,141°50.4′E,76 km,3.7,震度２,40.07166667,141.84
2005/1/29,18:15:22,三重県南東沖,32°57.5′N,137°05.6′E,40 km,4,震度１,32.95833333,137.0933333
2005/1/29,20:30:14,宮城県沖,38°46.6′N,141°36.6′E,69 km,3.5,震度１,38.77666667,141.61
2005/1/29,20:47:56,宮城県沖,38°50.8′N,141°37.1′E,72 km,3.4,震度１,38.84666667,141.6183333
2005/1/29,23:23:55,伊勢湾,34°46.1′N,136°43.8′E,17 km,3.8,震度２,34.76833333,136.73
2005/1/31,0:45:29,薩摩半島西方沖,31°34.8′N,130°17.1′E,8 km,3.2,震度１,31.58,130.285
2005/1/31,3:50:21,和歌山県南部,33°51.6′N,135°30.4′E,29 km,2.6,震度１,33.86,135.5066667
2005/1/31,16:29:58,茨城県沖,36°08.1′N,141°17.5′E,54 km,3.7,震度１,36.135,141.2916667
2005/1/31,18:39:48,十勝沖,41°45.8′N,143°49.0′E,48 km,5.4,震度３,41.76333333,143.8166667
2005/1/31,19:28:22,長野県北部,36°43.4′N,138°09.3′E,0 km,1.9,震度１,36.72333333,138.155
2005/1/31,23:49:41,岩手県沖,39°14.3′N,142°00.9′E,54 km,3.1,震度１,39.23833333,142.015
2005/1/31,23:57:25,和歌山県北部,34°12.9′N,135°26.2′E,7 km,2.4,震度１,34.215,135.4366667
2005/2/1,0:57:31,十勝沖,41°42.5′N,143°51.0′E,47 km,4.7,震度１,41.70833333,143.85
2005/2/1,2:59:34,釧路沖,42°55.8′N,145°02.5′E,50 km,3.9,震度１,42.93,145.0416667
2005/2/1,13:37:46,奈良県,34°18.0′N,135°47.0′E,58 km,2.9,震度１,34.3,135.7833333
2005/2/1,23:33:36,千葉県東方沖,35°31.1′N,141°07.1′E,32 km,4.4,震度２,35.51833333,141.1183333
2005/2/2,16:43:22,岩手県沖,40°20.7′N,142°08.3′E,33 km,4.2,震度３,40.345,142.1383333
2005/2/2,19:20:46,津軽海峡,41°29.5′N,140°37.4′E,11 km,3.4,震度１,41.49166667,140.6233333
2005/2/3,1:31:17,宮城県北部,38°53.5′N,141°39.7′E,64 km,3.5,震度１,38.89166667,141.6616667
2005/2/4,1:08:48,和歌山県北部,33°58.4′N,135°30.6′E,57 km,4,震度２,33.97333333,135.51
2005/2/4,2:52:07,島根県東部,35°19.6′N,133°17.8′E,10 km,2.5,震度１,35.32666667,133.2966667
2005/2/4,17:58:22,長野県北部,36°43.3′N,138°09.4′E,0 km,2.2,震度２,36.72166667,138.1566667
2005/2/5,1:41:24,福島県沖,37°06.8′N,141°09.3′E,55 km,3.9,震度２,37.11333333,141.155
2005/2/5,5:31:49,徳島県北部,34°02.6′N,133°44.7′E,41 km,3.1,震度１,34.04333333,133.745
2005/2/5,10:16:37,福島県沖,36°44.5′N,142°02.8′E,36 km,5,震度２,36.74166667,142.0466667
2005/2/5,12:11:10,熊本県天草・芦北地方,32°15.6′N,130°31.0′E,8 km,2.7,震度１,32.26,130.5166667
2005/2/5,16:53:56,宮城県中部,38°22.8′N,141°10.2′E,10 km,3.1,震度３,38.38,141.17
2005/2/5,20:04:24,宮城県中部,38°24.6′N,141°10.1′E,12 km,2.3,震度１,38.41,141.1683333
2005/2/6,2:25:03,広島県南東部,34°37.8′N,132°59.8′E,17 km,3.4,震度２,34.63,132.9966667
2005/2/6,16:57:09,十勝沖,42°13.8′N,144°08.5′E,60 km,4.4,震度２,42.23,144.1416667
2005/2/6,19:40:13,十勝地方南部,42°21.3′N,143°06.9′E,51 km,4,震度１,42.355,143.115
2005/2/6,21:51:28,新島・神津島近海,34°20.2′N,139°12.7′E,2 km,,震度１,34.33666667,139.2116667
2005/2/6,22:02:03,茨城県沖,36°26.3′N,140°53.6′E,33 km,3.4,震度１,36.43833333,140.8933333
2005/2/6,22:06:50,新島・神津島近海,34°19.8′N,139°12.3′E,3 km,1.5,震度１,34.33,139.205
2005/2/6,22:13:36,新島・神津島近海,34°19.6′N,139°10.4′E,0 km,1.9,震度１,34.32666667,139.1733333
2005/2/6,22:17:11,新島・神津島近海,34°16.2′N,139°09.8′E,0 km,,震度１,34.27,139.1633333
2005/2/6,23:19:14,静岡県中部,35°00.6′N,138°15.6′E,31 km,2.9,震度１,35.01,138.26
2005/2/7,1:56:26,新潟県中越地方,37°15.6′N,138°52.8′E,11 km,2.6,震度１,37.26,138.88
2005/2/7,13:47:00,詳細不明,34°07.0′N,139°32.0′E,0 km,,震度１,34.11666667,139.5333333
2005/2/7,18:39:47,北海道東方沖,43°36.8′N,147°27.6′E,18 km,5,震度１,43.61333333,147.46
2005/2/8,11:29:29,茨城県南部,36°08.4′N,140°05.1′E,67 km,4.8,震度４,36.14,140.085
2005/2/8,13:31:52,新島・神津島近海,34°23.8′N,139°09.3′E,0 km,3.1,震度２,34.39666667,139.155
2005/2/8,13:50:59,新島・神津島近海,34°23.8′N,139°10.1′E,0 km,2.2,震度１,34.39666667,139.1683333
2005/2/8,20:27:08,岩手県内陸北部,40°10.5′N,141°08.0′E,10 km,2,震度１,40.175,141.1333333
2005/2/9,5:22:11,千葉県北西部,35°39.9′N,140°07.7′E,71 km,3.9,震度１,35.665,140.1283333
2005/2/9,6:53:37,島根県東部,35°01.2′N,132°47.3′E,7 km,2.8,震度１,35.02,132.7883333
2005/2/9,7:53:12,宮城県北部,38°56.3′N,141°37.6′E,73 km,3.1,震度１,38.93833333,141.6266667
2005/2/9,8:23:09,島根県東部,35°01.2′N,132°47.3′E,7 km,3,震度１,35.02,132.7883333
2005/2/9,21:15:00,五島列島近海,33°08.7′N,129°28.7′E,10 km,3.3,震度２,33.145,129.4783333
2005/2/9,21:33:14,長野県中部,36°12.7′N,137°39.2′E,3 km,2.6,震度１,36.21166667,137.6533333
2005/2/10,1:18:24,薩摩半島西方沖,31°34.8′N,130°16.8′E,8 km,2.8,震度１,31.58,130.28
2005/2/10,1:20:01,薩摩半島西方沖,31°34.7′N,130°16.7′E,8 km,2.7,震度１,31.57833333,130.2783333
2005/2/10,3:46:08,小笠原諸島東方沖,26°32.7′N,144°13.3′E,0 km,6.5,震度２,26.545,144.2216667
2005/2/10,3:48:04,千葉県東方沖,35°14.4′N,140°51.0′E,45 km,4.3,震度１,35.24,140.85
2005/2/10,17:41:18,長野県南部,35°55.1′N,138°03.5′E,11 km,3,震度１,35.91833333,138.0583333
2005/2/10,19:52:59,長野県南部,35°48.4′N,137°30.4′E,4 km,1.7,震度１,35.80666667,137.5066667
2005/2/11,13:26:26,日向灘,32°26.3′N,132°10.0′E,29 km,4.1,震度２,32.43833333,132.1666667
2005/2/11,17:04:55,新潟県中越地方,37°18.1′N,138°53.3′E,11 km,2.7,震度１,37.30166667,138.8883333
2005/2/12,1:05:58,宮城県北部,38°56.3′N,141°37.5′E,73 km,2.9,震度１,38.93833333,141.625
2005/2/12,4:43:18,新潟県中越地方,37°15.2′N,138°55.3′E,13 km,3,震度１,37.25333333,138.9216667
2005/2/12,11:30:15,日高地方東部,42°20.1′N,143°00.2′E,55 km,4.4,震度２,42.335,143.0033333
2005/2/12,17:27:33,静岡県伊豆地方,35°01.7′N,139°06.2′E,6 km,2.8,震度２,35.02833333,139.1033333
2005/2/12,21:23:19,岩手県沖,40°22.1′N,142°16.3′E,39 km,4,震度２,40.36833333,142.2716667
2005/2/13,6:19:14,茨城県沖,36°24.9′N,141°02.6′E,46 km,3.6,震度１,36.415,141.0433333
2005/2/13,15:55:51,長野県南部,35°55.2′N,138°03.5′E,12 km,3.4,震度１,35.92,138.0583333
2005/2/14,0:22:05,兵庫県南東部,34°41.0′N,135°08.2′E,13 km,4.1,震度３,34.68333333,135.1366667
2005/2/15,7:50:45,茨城県沖,36°36.3′N,141°23.3′E,49 km,4,震度１,36.605,141.3883333
2005/2/16,4:46:36,茨城県南部,36°02.3′N,139°53.3′E,46 km,5.3,震度５弱,36.03833333,139.8883333
2005/2/16,9:37:50,千葉県北西部,35°44.1′N,140°02.2′E,80 km,3.8,震度２,35.735,140.0366667
2005/2/17,15:24:22,宮城県北部,38°47.1′N,140°42.7′E,4 km,2,震度１,38.785,140.7116667
2005/2/17,19:38:57,新潟県中越地方,37°14.5′N,138°50.2′E,9 km,2.7,震度２,37.24166667,138.8366667
2005/2/18,0:11:45,島根県東部,35°25.1′N,133°18.3′E,11 km,1.7,震度１,35.41833333,133.305
2005/2/18,0:59:34,岩手県内陸南部,38°54.4′N,141°02.5′E,8 km,2.4,震度１,38.90666667,141.0416667
2005/2/18,1:59:53,硫黄島近海,25°58.6′N,140°57.2′E,14 km,5.1,震度１,25.97666667,140.9533333
2005/2/18,4:46:25,宮古島近海,24°44.5′N,125°26.0′E,47 km,3.7,震度１,24.74166667,125.4333333
2005/2/18,11:12:32,新潟県中越地方,37°19.2′N,138°51.3′E,20 km,3.4,震度１,37.32,138.855
2005/2/18,11:56:01,日向灘,31°38.2′N,131°28.5′E,39 km,4,震度２,31.63666667,131.475
2005/2/18,12:40:07,日向灘,31°38.4′N,131°28.0′E,38 km,3.8,震度２,31.64,131.4666667
2005/2/18,16:23:19,茨城県南部,36°08.0′N,140°05.1′E,65 km,3.2,震度１,36.13333333,140.085
2005/2/19,0:25:41,トカラ列島近海,29°12.9′N,129°20.7′E,27 km,2.1,震度２,29.215,129.345
2005/2/19,0:29:46,トカラ列島近海,29°12.7′N,129°19.9′E,27 km,2.3,震度２,29.21166667,129.3316667
2005/2/19,12:15:37,青森県三八上北地方,40°32.8′N,141°30.8′E,84 km,3.2,震度２,40.54666667,141.5133333
2005/2/20,5:10:31,新潟県中越地方,37°21.0′N,138°54.6′E,15 km,3.2,震度２,37.35,138.91
2005/2/20,9:59:44,宮城県中部,38°24.4′N,141°11.8′E,11 km,2,震度１,38.40666667,141.1966667
2005/2/20,15:19:11,新潟県中越地方,37°13.6′N,138°47.7′E,7 km,4.1,震度３,37.22666667,138.795
2005/2/20,15:32:24,新潟県中越地方,37°13.7′N,138°47.7′E,7 km,2.9,震度１,37.22833333,138.795
2005/2/20,17:15:09,宮城県沖,38°19.0′N,141°37.9′E,54 km,3.5,震度１,38.31666667,141.6316667
2005/2/21,10:50:49,茨城県南部,36°01.5′N,139°54.0′E,43 km,3.3,震度１,36.025,139.9
2005/2/21,19:49:36,空知地方南部,43°08.5′N,141°57.8′E,138 km,4.2,震度１,43.14166667,141.9633333
2005/2/22,5:01:22,新潟県中越地方,37°14.4′N,138°53.3′E,7 km,2.3,震度１,37.24,138.8883333
2005/2/22,8:34:34,熊本県阿蘇地方,32°57.4′N,131°07.5′E,12 km,2.6,震度１,32.95666667,131.125
2005/2/22,11:33:12,根室地方北部,43°36.8′N,144°42.1′E,5 km,2.1,震度１,43.61333333,144.7016667
2005/2/22,13:56:46,新島・神津島近海,34°24.8′N,139°15.7′E,11 km,2.8,震度１,34.41333333,139.2616667
2005/2/22,20:20:24,三重県南東沖,33°08.5′N,137°12.7′E,375 km,5.4,震度１,33.14166667,137.2116667
2005/2/22,20:55:32,伊予灘,33°41.4′N,132°07.8′E,55 km,3.8,震度３,33.69,132.13
2005/2/23,21:58:52,茨城県南部,36°06.4′N,139°50.9′E,50 km,4.4,震度３,36.10666667,139.8483333
2005/2/23,22:05:17,新潟県中越地方,37°15.4′N,138°59.3′E,11 km,3.4,震度２,37.25666667,138.9883333
2005/2/24,23:11:03,新潟県中越地方,37°17.3′N,138°57.9′E,12 km,3.2,震度２,37.28833333,138.965
2005/2/25,6:27:08,岐阜県飛騨地方,36°21.4′N,137°12.8′E,6 km,3,震度１,36.35666667,137.2133333
2005/2/25,6:30:38,東京都２３区,35°39.9′N,139°53.1′E,106 km,3.9,震度２,35.665,139.885
2005/2/25,7:13:59,鳥取県東部,35°22.8′N,134°16.1′E,7 km,2.3,震度１,35.38,134.2683333
2005/2/26,0:33:51,北海道東方沖,44°04.4′N,147°32.1′E,91 km,4.6,震度１,44.07333333,147.535
2005/2/26,3:47:50,和歌山県北部,34°14.0′N,135°14.5′E,3 km,2.2,震度１,34.23333333,135.2416667
2005/2/26,21:37:38,青森県東方沖,40°41.1′N,142°35.7′E,45 km,5.7,震度４,40.685,142.595
2005/2/26,21:53:21,佐渡付近,37°48.1′N,138°09.8′E,18 km,4.3,震度３,37.80166667,138.1633333
2005/2/26,22:26:36,青森県東方沖,40°41.9′N,142°35.1′E,46 km,4.2,震度１,40.69833333,142.585
2005/2/26,23:14:15,新潟県中越地方,37°10.1′N,138°47.9′E,9 km,4,震度３,37.16833333,138.7983333
2005/2/27,1:38:17,宮城県沖,38°55.5′N,141°40.1′E,68 km,3.1,震度１,38.925,141.6683333
2005/2/27,22:23:29,長野県南部,35°47.0′N,137°24.0′E,7 km,2.6,震度１,35.78333333,137.4
2005/2/28,3:31:10,千葉県北西部,35°30.8′N,140°07.9′E,1 km,2.7,震度１,35.51333333,140.1316667
2005/2/28,9:38:41,新潟県中越地方,37°16.2′N,138°42.6′E,13 km,2.8,震度２,37.27,138.71
