JMAcode,pref,city,lat,lng,rank,shindo
020101,青森県,青森市,40.822072,140.747365,2,1
020102,青森県,五所川原市,40.808002,140.440090,2,1
020103,青森県,つがる市,40.808639,140.380059,2,1
020106,青森県,蓬田村,40.971714,140.655966,2,1
020107,青森県,外ヶ浜町,41.043159,140.632296,2,1
020108,青森県,板柳町,40.695894,140.457324,2,1
020201,青森県,弘前市,40.603124,140.463922,2,1
020202,青森県,黒石市,40.642632,140.594645,2,1
020203,青森県,平川市,40.584011,140.566478,2,1
020205,青森県,深浦町,40.647895,139.927375,2,1
020207,青森県,藤崎町,40.656069,140.502811,2,1
020209,青森県,田舎館村,40.631252,140.550116,2,1
020302,青森県,十和田市,40.612703,141.205908,2,1
020303,青森県,三沢市,40.683134,141.368976,2,1
020305,青森県,七戸町,40.697416,141.151021,2,1
020306,青森県,六戸町,40.609521,141.324949,2,1
020308,青森県,東北町,40.727876,141.257882,2,1
020310,青森県,おいらせ町,40.599107,141.397797,2,1
020313,青森県,田子町,40.339962,141.152050,2,1
030102,岩手県,久慈市,40.190524,141.775583,2,1
030107,岩手県,野田村,40.110266,141.817668,2,1
030201,岩手県,大船渡市,39.081901,141.708530,2,1
030202,岩手県,陸前高田市,39.027661,141.625495,2,1
030205,岩手県,大槌町,39.358231,141.899422,2,1
030301,岩手県,盛岡市,39.702053,141.154484,2,1
030304,岩手県,滝沢市,39.734684,141.077095,2,1
030305,岩手県,雫石町,39.696288,140.975776,2,1
030308,岩手県,紫波町,39.554568,141.155659,2,1
030401,岩手県,花巻市,39.388578,141.116645,3,2
030404,岩手県,一関市,38.934682,141.126800,3,2
030405,岩手県,奥州市,39.144529,141.139141,3,2
030406,岩手県,西和賀町,39.434621,140.750124,2,1
030407,岩手県,金ケ崎町,39.195742,141.116324,3,2
030408,岩手県,平泉町,38.986662,141.113822,3,2
040101,宮城県,気仙沼市,38.908078,141.569992,2,1
040102,宮城県,登米市,38.691923,141.187579,4,3
040103,宮城県,栗原市,38.730128,141.021333,4,3
040104,宮城県,大崎市,38.577071,140.955350,4,3
040105,宮城県,色麻町,38.548920,140.849878,4,3
040106,宮城県,加美町,38.571767,140.854751,4,3
040107,宮城県,涌谷町,38.539646,141.128075,4,3
040108,宮城県,美里町,38.544391,141.056695,4,3
