code,pref,city,lat,lng,shindo
032018,岩手県,盛岡市,39.702053,141.154484,1
032026,岩手県,宮古市,39.641420,141.957140,1
032034,岩手県,大船渡市,39.081901,141.708530,1
032051,岩手県,花巻市,39.388578,141.116645,2
032085,岩手県,遠野市,39.327838,141.533303,2
032093,岩手県,一関市,38.934682,141.126800,3
032158,岩手県,奥州市,39.144529,141.139141,2
033014,岩手県,雫石町,39.696288,140.975776,1
033031,岩手県,岩手町,39.972590,141.212516,2
033812,岩手県,金ケ崎町,39.195742,141.116324,2
034029,岩手県,平泉町,38.986662,141.113822,2
034410,岩手県,住田町,39.142230,141.575047,2
034851,岩手県,普代村,40.005167,141.885908,2
035076,岩手県,洋野町,40.284263,141.624833,1
035246,岩手県,一戸町,40.213011,141.295475,1
041017,宮城県,仙台青葉区,38.269076,140.870403,3
041025,宮城県,仙台宮城野区,38.266139,140.909832,3
042021,宮城県,石巻市,38.434480,141.302917,2
042030,宮城県,塩竈市,38.314362,141.022027,3
042056,宮城県,気仙沼市,38.908078,141.569992,3
042072,宮城県,名取市,38.171520,140.891913,3
042081,宮城県,角田市,37.977063,140.781990,4
042111,宮城県,岩沼市,38.104292,140.870138,3
042129,宮城県,登米市,38.691923,141.187579,3
042137,宮城県,栗原市,38.730128,141.021333,3
042153,宮城県,大崎市,38.577071,140.955350,3
043231,宮城県,柴田町,38.056563,140.765790,3
043419,宮城県,丸森町,37.911429,140.765528,3
043613,宮城県,亘理町,38.037460,140.852581,3
044016,宮城県,松島町,38.380128,141.067244,3
044211,宮城県,大和町,38.437329,140.886306,2
045012,宮城県,涌谷町,38.539646,141.128075,3
052019,秋田県,秋田市,39.720008,140.102564,3
052027,秋田県,能代市,40.212151,140.026624,2
052035,秋田県,横手市,39.313782,140.566649,2
052043,秋田県,大館市,40.271405,140.564285,2
052060,秋田県,男鹿市,39.886818,139.847558,1
052078,秋田県,湯沢市,39.164304,140.495663,2
052108,秋田県,由利本荘市,39.385877,140.048791,3
052116,秋田県,潟上市,39.857288,140.013054,2
052124,秋田県,大仙市,39.453088,140.475448,3
052132,秋田県,北秋田市,40.226054,140.370742,1
052141,秋田県,にかほ市,39.203012,139.907713,3
052159,秋田県,仙北市,39.700069,140.730588,2
053481,秋田県,三種町,40.101626,140.004748,2
053490,秋田県,八峰町,40.318724,140.038648,1
053660,秋田県,井川町,39.914169,140.081294,3
053686,秋田県,大潟村,40.017792,139.960067,1
054348,秋田県,美郷町,39.461905,140.581299,2
054631,秋田県,羽後町,39.199323,140.412923,2
054640,秋田県,東成瀬村,39.179183,140.648890,1
062014,山形県,山形市,38.255439,140.339602,2
062031,山形県,鶴岡市,38.727197,139.826731,2
062049,山形県,酒田市,38.914433,139.836515,2
062057,山形県,新庄市,38.765015,140.301608,2
062065,山形県,寒河江市,38.380964,140.275967,2
062073,山形県,上山市,38.149562,140.267827,3
062081,山形県,村山市,38.483344,140.380372,3
