JMAcode,pref,city,lat,lng,rank,shindo
080211,茨城県,鹿嶋市,35.965756,140.644813,1,1
080214,茨城県,筑西市,36.307053,139.983123,1,1
080215,茨城県,坂東市,36.048738,139.888320,1,1
100221,群馬県,明和町,36.211300,139.534244,1,1
100224,群馬県,邑楽町,36.252394,139.462286,1,1
110101,埼玉県,熊谷市,36.147310,139.388645,1,1
110103,埼玉県,加須市,36.131438,139.601719,1,1
110109,埼玉県,久喜市,36.061995,139.666838,1,1
110202,埼玉県,さいたま北区,35.931522,139.620346,1,1
110203,埼玉県,さいたま大宮区,35.906487,139.628754,1,1
110206,埼玉県,さいたま桜区,35.856140,139.610352,1,1
110207,埼玉県,さいたま浦和区,35.861651,139.645435,1,1
110209,埼玉県,さいたま緑区,35.871087,139.683970,1,1
110210,埼玉県,さいたま岩槻区,35.949861,139.694191,1,1
110211,埼玉県,川越市,35.925101,139.485793,1,1
110212,埼玉県,川口市,35.807738,139.724171,1,1
110218,埼玉県,草加市,35.825355,139.805402,1,1
110220,埼玉県,蕨市,35.825634,139.679708,1,1
110221,埼玉県,戸田市,35.817616,139.677892,1,1
110222,埼玉県,入間市,35.835766,139.391058,1,1
110224,埼玉県,志木市,35.836750,139.580319,1,1
110225,埼玉県,和光市,35.781208,139.605793,1,1
110226,埼玉県,新座市,35.793511,139.565369,1,1
110229,埼玉県,八潮市,35.822536,139.839175,1,1
110232,埼玉県,蓮田市,35.994307,139.662106,1,1
110235,埼玉県,鶴ヶ島市,35.934515,139.393098,1,1
110240,埼玉県,伊奈町,36.000112,139.624185,1,1
110244,埼玉県,川島町,35.982014,139.481518,1,1
110245,埼玉県,宮代町,36.022682,139.722885,1,1
110246,埼玉県,杉戸町,36.025765,139.736709,1,1
120119,千葉県,長柄町,35.431125,140.227059,1,1
120201,千葉県,千葉中央区,35.608932,140.124636,1,1
120202,千葉県,千葉花見川区,35.662977,140.069167,1,1
120204,千葉県,千葉若葉区,35.633988,140.155661,1,1
120220,千葉県,浦安市,35.653984,139.902203,1,1
120302,千葉県,木更津市,35.381227,139.924860,1,1
130101,東京都,千代田区,35.694003,139.753595,1,1
130102,東京都,中央区,35.670651,139.771861,1,1
130105,東京都,文京区,35.708068,139.752167,1,1
130107,東京都,墨田区,35.710722,139.801497,1,1
130108,東京都,江東区,35.672854,139.817410,1,1
130111,東京都,大田区,35.561257,139.716051,1,1
