code,pref,city,lat,lng,shindo
084425,茨城県,美浦村,36.004562,140.301914
084433,茨城県,阿見町,36.030795,140.214786
084476,茨城県,河内町,35.884794,140.244465
085219,茨城県,八千代町,36.181635,139.891129
085421,茨城県,五霞町,36.114113,139.745832
085464,茨城県,境町,36.108426,139.794961
085642,茨城県,利根町,35.857747,140.139148
092011,栃木県,宇都宮市,36.555112,139.882807
092029,栃木県,足利市,36.340151,139.449698
092037,栃木県,栃木市,36.382380,139.734081
092045,栃木県,佐野市,36.308578,139.593118
092053,栃木県,鹿沼市,36.567111,139.745013
092061,栃木県,日光市,36.719903,139.698216
092088,栃木県,小山市,36.314671,139.800131
092096,栃木県,真岡市,36.440419,140.013442
092100,栃木県,大田原市,36.871484,140.017419
092118,栃木県,矢板市,36.806686,139.924054
092134,栃木県,那須塩原市,36.961698,140.046066
092142,栃木県,さくら市,36.685301,139.966452
092151,栃木県,那須烏山市,36.656893,140.151426
092169,栃木県,下野市,36.387195,139.841967
093017,栃木県,上三川町,36.439296,139.909884
093424,栃木県,益子町,36.467353,140.093378
093432,栃木県,茂木町,36.532120,140.187565
093441,栃木県,市貝町,36.543308,140.102046
093459,栃木県,芳賀町,36.548323,140.058196
093611,栃木県,壬生町,36.427058,139.803932
093645,栃木県,野木町,36.233251,139.740750
093840,栃木県,塩谷町,36.777613,139.850570
093866,栃木県,高根沢町,36.630973,139.986684
094072,栃木県,那須町,37.019731,140.121017
094111,栃木県,那珂川町,36.761661,140.130072
102016,群馬県,前橋市,36.389482,139.063428
102024,群馬県,高崎市,36.321909,139.003294
102032,群馬県,桐生市,36.405491,139.330688
102041,群馬県,伊勢崎市,36.311364,139.196770
102059,群馬県,太田市,36.291122,139.375471
102067,群馬県,沼田市,36.646077,139.044161
102075,群馬県,館林市,36.244849,139.541968
102083,群馬県,渋川市,36.489471,139.000448
102091,群馬県,藤岡市,36.258477,139.074439
102105,群馬県,富岡市,36.259896,138.889932
102113,群馬県,安中市,36.326368,138.887324
102121,群馬県,みどり市,36.394838,139.281135
103446,群馬県,榛東村,36.438642,138.967118
103454,群馬県,吉岡町,36.447501,139.009766
103667,群馬県,上野村,36.083143,138.777376
103675,群馬県,神流町,36.116056,138.916955
103829,群馬県,下仁田町,36.212390,138.789094
103837,群馬県,南牧村,36.158548,138.711406
103845,群馬県,甘楽町,36.242954,138.921682
104213,群馬県,中之条町,36.589893,138.840986
104248,群馬県,長野原町,36.552446,138.637477
104256,群馬県,嬬恋村,36.516874,138.530182
104264,群馬県,草津町,36.620778,138.596053
104281,群馬県,高山村,36.620887,138.943449
104299,群馬県,東吾妻町,36.571347,138.825472
104434,群馬県,片品村,36.772469,139.225243
104442,群馬県,川場村,36.694669,139.106534
104485,群馬県,昭和村,36.639753,139.065865
104493,群馬県,みなかみ町,36.678700,138.999064
104647,群馬県,玉村町,36.304433,139.114913
105210,群馬県,板倉町,36.222952,139.610271
105228,群馬県,明和町,36.211300,139.534244
105236,群馬県,千代田町,36.217754,139.442435
105244,群馬県,大泉町,36.247902,139.404870
105252,群馬県,邑楽町,36.252394,139.462286
111015,埼玉県,さいたま西区,35.925302,139.579472
111023,埼玉県,さいたま北区,35.931522,139.620346
111031,埼玉県,さいたま大宮区,35.906487,139.628754
111040,埼玉県,さいたま見沼区,35.935206,139.654526
111058,埼玉県,さいたま中央区,35.884096,139.626102
111066,埼玉県,さいたま桜区,35.856140,139.610352
111074,埼玉県,さいたま浦和区,35.861651,139.645435
111082,埼玉県,さいたま南区,35.845253,139.645352
111091,埼玉県,さいたま緑区,35.871087,139.683970
111104,埼玉県,さいたま岩槻区,35.949861,139.694191
112011,埼玉県,川越市,35.925101,139.485793
112020,埼玉県,熊谷市,36.147310,139.388645
112038,埼玉県,川口市,35.807738,139.724171
112062,埼玉県,行田市,36.138949,139.455643
112071,埼玉県,秩父市,35.992055,139.084817
112089,埼玉県,所沢市,35.799672,139.468610
112097,埼玉県,飯能市,35.855731,139.327734
112101,埼玉県,加須市,36.131438,139.601719
112119,埼玉県,本庄市,36.243568,139.190393
112127,埼玉県,東松山市,36.042126,139.399959
112143,埼玉県,春日部市,35.975198,139.752301
112151,埼玉県,狭山市,35.852942,139.412213
112160,埼玉県,羽生市,36.172626,139.548465
112178,埼玉県,鴻巣市,36.065758,139.522169
112186,埼玉県,深谷市,36.197444,139.281464
112194,埼玉県,上尾市,35.977381,139.593206
112216,埼玉県,草加市,35.825355,139.805402
112224,埼玉県,越谷市,35.891084,139.790938
