JMAcode,pref,city,lat,lng,rank,shindo
200204,長野県,諏訪市,36.039142,138.114182,1,1
210311,岐阜県,海津市,35.220492,136.636662,1,1
270134,大阪府,大東市,34.712015,135.623659,1,1
270208,大阪府,岸和田市,34.460634,135.370829,1,1
270211,大阪府,泉佐野市,34.406848,135.327337,1,1
280101,兵庫県,豊岡市,35.544575,134.820181,1,1
300106,和歌山県,紀の川市,34.269860,135.362757,1,1
300115,和歌山県,美浜町,33.893756,135.133101,1,1
310101,鳥取県,鳥取市,35.501133,134.235091,2,2
310203,鳥取県,湯梨浜町,35.489959,133.864781,2,2
310204,鳥取県,琴浦町,35.495398,133.693278,1,1
310205,鳥取県,北栄町,35.490030,133.758355,1,1
310301,鳥取県,米子市,35.428072,133.330945,2,2
310302,鳥取県,境港市,35.539592,133.231486,2,2
310303,鳥取県,日吉津村,35.440207,133.380788,1,1
310304,鳥取県,大山町,35.510737,133.496114,1,1
320101,島根県,松江市,35.468060,133.048375,1,1
320102,島根県,出雲市,35.367035,132.754682,2,2
320103,島根県,安来市,35.431442,133.250915,1,1
320104,島根県,雲南市,35.307726,132.900299,1,1
320201,島根県,浜田市,34.899303,132.079783,2,2
320202,島根県,益田市,34.674817,131.842862,2,2
320203,島根県,大田市,35.192106,132.499293,2,2
320204,島根県,江津市,35.011418,132.220930,1,1
320205,島根県,川本町,34.994145,132.495496,1,1
320206,島根県,美郷町,35.076690,132.590559,1,1
320207,島根県,邑南町,34.893963,132.437970,1,1
320208,島根県,津和野町,34.467185,131.773166,1,1
320209,島根県,吉賀町,34.442094,131.867897,2,2
330103,岡山県,真庭市,35.075602,133.752730,2,2
330204,岡山県,岡山南区,34.599777,133.919553,1,1
330205,岡山県,倉敷市,34.585013,133.772084,1,1
330206,岡山県,玉野市,34.491943,133.945987,2,2
330207,岡山県,笠岡市,34.507180,133.507441,1,1
330212,岡山県,瀬戸内市,34.664887,134.092846,1,1
330213,岡山県,赤磐市,34.755388,134.018840,1,1
330214,岡山県,浅口市,34.527839,133.584922,1,1
330216,岡山県,早島町,34.600702,133.828354,1,1
330217,岡山県,里庄町,34.513790,133.556866,1,1
330218,岡山県,矢掛町,34.627593,133.587085,1,1
340101,広島県,三次市,34.805574,132.851674,1,1
340103,広島県,安芸高田市,34.666307,132.704299,1,1
340104,広島県,安芸太田町,34.576745,132.227141,1,1
340105,広島県,北広島町,34.674558,132.538416,1,1
340201,広島県,三原市,34.397433,133.078658,1,1
340202,広島県,尾道市,34.408876,133.204889,2,2
340203,広島県,福山市,34.485899,133.362313,1,1
340301,広島県,広島中区,34.386245,132.455018,2,2
340303,広島県,広島南区,34.379979,132.469033,2,2
340304,広島県,広島西区,34.393972,132.434421,1,1
